Gene names,ORF,genotype,nutrient,samplingTime,replicate,intensity,normalized_intensity
THR1,KHSE,WT,P,T06,R2,124690001,225823056.5
THR1,KHSE,WT,P,T16,R2,335840001,248337095.1
THR1,KHSE,WT,P,T30,R2,134210001,187404857.2
THR1,KHSE,WT,P,T00,R2,932630001,346170738.9
THR4,THRC,WT,C,T00,R2,3964800001,1471642285
THR4,THRC,WT,C,T06,R2,1590700001,1514066775
THR4,THRC,WT,C,T16,R2,1961400001,2275157735
THR4,THRC,WT,C,T30,R2,1527600001,2125207363
THR4,THRC,WT,P,T06,R2,1045900001,1894204292
THR4,THRC,WT,P,T16,R2,3269500001,2417633785
THR4,THRC,WT,P,T30,R2,1874100001,2616909623
THR4,THRC,WT,P,T00,R2,3964800001,1471642285
THS1,SYTC,WT,C,T00,R2,3005200001,1115460905
THS1,SYTC,WT,C,T06,R2,1388100001,1321227190
THS1,SYTC,WT,C,T16,R2,843040001,977897919
THS1,SYTC,WT,C,T30,R2,707900001,984835227.3
THS1,SYTC,WT,P,T06,R2,727600001,1317738831
THS1,SYTC,WT,P,T16,R2,1247600001,922538587.4
THS1,SYTC,WT,P,T30,R2,738230001,1030831435
THS1,SYTC,WT,P,T00,R2,3005200001,1115460905
TIF1,IF4A,WT,C,T00,R2,11088000001,4115609780
TIF1,IF4A,WT,C,T06,R2,4426900001,4213630605
TIF1,IF4A,WT,C,T16,R2,3874400001,4494173104
TIF1,IF4A,WT,C,T30,R2,3520200001,4897325841
TIF1,IF4A,WT,P,T06,R2,2338300001,4234838793
TIF1,IF4A,WT,P,T16,R2,4904600001,3626709485
TIF1,IF4A,WT,P,T30,R2,2083000001,2908608262
TIF1,IF4A,WT,P,T00,R2,11088000001,4115609780
TIF11,IF1A,WT,C,T00,R2,763030001,283219131.8
TIF11,IF1A,WT,C,T06,R2,269850001,256849764.6
TIF11,IF1A,WT,C,T16,R2,465600001,540080270.8
TIF11,IF1A,WT,C,T30,R2,392160001,545575622.5
TIF11,IF1A,WT,P,T06,R2,147130001,266463599.8
TIF11,IF1A,WT,P,T16,R2,332350001,245756412.5
TIF11,IF1A,WT,P,T30,R2,136450001,190532693.3
TIF11,IF1A,WT,P,T00,R2,763030001,283219131.8
TIF3,IF4B,WT,C,T00,R2,1695400001,629293364.3
TIF3,IF4B,WT,C,T06,R2,464420001,442046201.5
TIF3,IF4B,WT,C,T16,R2,405290001,470122708.4
TIF3,IF4B,WT,C,T30,R2,392590001,546173841.4
TIF3,IF4B,WT,P,T06,R2,224810001,407147976.2
TIF3,IF4B,WT,P,T16,R2,376000001,278033431.8
TIF3,IF4B,WT,P,T30,R2,207330001,289506362.8
TIF3,IF4B,WT,P,T00,R2,1695400001,629293364.3
TIF34,EIF3I,WT,C,T00,R2,1200300001,445523667.2
TIF34,EIF3I,WT,C,T06,R2,435200001,414233898
TIF34,EIF3I,WT,C,T16,R2,323140001,374831483.9
TIF34,EIF3I,WT,C,T30,R2,317210001,441304680
TIF34,EIF3I,WT,P,T06,R2,173160001,313605905.7
TIF34,EIF3I,WT,P,T16,R2,354280001,261972564.5
TIF34,EIF3I,WT,P,T30,R2,238350001,332821306.7
TIF34,EIF3I,WT,P,T00,R2,1200300001,445523667.2
TIF35,EIF3G,WT,C,T00,R2,417890001,155111126.9
TIF35,EIF3G,WT,C,T06,R2,177950001,169377119.5
TIF35,EIF3G,WT,C,T16,R2,77087001,89418316.77
TIF35,EIF3G,WT,C,T30,R2,80509001,112004661.9
TIF35,EIF3G,WT,P,T06,R2,79954001,144802764.8
TIF35,EIF3G,WT,P,T16,R2,188010001,139024110.8
TIF35,EIF3G,WT,P,T30,R2,104300001,145639867.8
TIF35,EIF3G,WT,P,T00,R2,417890001,155111126.9
TIF4631,IF4F1,WT,C,T00,R2,1129600001,419281458.4
TIF4631,IF4F1,WT,C,T06,R2,412950001,393055809.3
TIF4631,IF4F1,WT,C,T16,R2,284450001,329952391
TIF4631,IF4F1,WT,C,T30,R2,234380001,326071028.7
TIF4631,IF4F1,WT,P,T06,R2,146550001,265413175.8
TIF4631,IF4F1,WT,P,T16,R2,347570001,257010850.8
TIF4631,IF4F1,WT,P,T30,R2,175150001,244571646.6
TIF4631,IF4F1,WT,P,T00,R2,1129600001,419281458.4
TIF4632,IF4F2,WT,C,T00,R2,171830001,63779331.93
TIF4632,IF4F2,WT,C,T06,R2,15869001,15104499.37
TIF4632,IF4F2,WT,C,T16,R2,22818001,26468110.25
TIF4632,IF4F2,WT,C,T30,R2,11471001,15958533.49
TIF4632,IF4F2,WT,P,T06,R2,10012001,18132493.78
TIF4632,IF4F2,WT,P,T16,R2,8072401,5969141.88
TIF4632,IF4F2,WT,P,T30,R2,16088001,22464566.78
TIF4632,IF4F2,WT,P,T00,R2,171830001,63779331.93
TIF5,IF5,WT,C,T00,R2,1207200001,448084788
TIF5,IF5,WT,C,T06,R2,492600001,468868607.8
TIF5,IF5,WT,C,T16,R2,531510001,616533644.1
TIF5,IF5,WT,C,T30,R2,279720001,389148340.7
TIF5,IF5,WT,P,T06,R2,245240001,444148257
TIF5,IF5,WT,P,T16,R2,401120001,296608431.2
TIF5,IF5,WT,P,T30,R2,165410001,230971145.2
TIF5,IF5,WT,P,T00,R2,1207200001,448084788
TIF6,IF6,WT,C,T00,R2,502680001,186583218.6
TIF6,IF6,WT,C,T06,R2,188090001,179028617
TIF6,IF6,WT,C,T16,R2,62505001,72503689.42
TIF6,IF6,WT,C,T30,R2,48097001,66912870.24
TIF6,IF6,WT,P,T06,R2,44376001,80368306.21
TIF6,IF6,WT,P,T16,R2,89793001,66397489.77
TIF6,IF6,WT,P,T30,R2,47534001,66374358.13
TIF6,IF6,WT,P,T00,R2,502680001,186583218.6
TIM10,TIM10,WT,C,T00,R2,430200001,159680314.9
TIM10,TIM10,WT,C,T06,R2,130530001,124241615.3
TIM10,TIM10,WT,C,T16,R2,112660001,130681794.9
TIM10,TIM10,WT,C,T30,R2,86399001,120198869.4
TIM10,TIM10,WT,P,T06,R2,57493001,104124188.9
TIM10,TIM10,WT,P,T16,R2,205450001,151920129.5
TIM10,TIM10,WT,P,T30,R2,47356001,66125806.87
TIM10,TIM10,WT,P,T00,R2,430200001,159680314.9
TIM11,ATPJ,WT,C,T00,R2,92391001,34293407.94
TIM11,ATPJ,WT,C,T06,R2,61332001,58377283.52
TIM11,ATPJ,WT,C,T16,R2,89043001,103286872.8
TIM11,ATPJ,WT,C,T30,R2,67438001,93820199.11
TIM11,ATPJ,WT,P,T06,R2,40027001,72491937.1
TIM11,ATPJ,WT,P,T16,R2,70920001,52441838.32
TIM11,ATPJ,WT,P,T30,R2,60281001,84173700.19
TIM11,ATPJ,WT,P,T00,R2,92391001,34293407.94
TIM13,TIM13,WT,C,T00,R2,197840001,73433643.83
TIM13,TIM13,WT,C,T06,R2,131560001,125221994.3
TIM13,TIM13,WT,C,T16,R2,146580001,170027848.9
TIM13,TIM13,WT,C,T30,R2,114160001,158820158.7
TIM13,TIM13,WT,P,T06,R2,47850001,86659983.91
TIM13,TIM13,WT,P,T16,R2,106140001,78485288.97
TIM13,TIM13,WT,P,T30,R2,95658001,133572564.5
TIM13,TIM13,WT,P,T00,R2,197840001,73433643.83
TIM23,TIM23,WT,C,T00,R2,45032001,16714839.8
TIM23,TIM23,WT,C,T06,R2,19420001,18484427.15
TIM23,TIM23,WT,C,T16,R2,30346001,35200335.92
TIM23,TIM23,WT,C,T30,R2,2998801,4171952.056
TIM23,TIM23,WT,P,T06,R2,22754001,41209222.97
TIM23,TIM23,WT,P,T16,R2,68214001,50440884.96
TIM23,TIM23,WT,P,T30,R2,39030001,54499751.96
TIM23,TIM23,WT,P,T00,R2,45032001,16714839.8
TIM44,TIM44,WT,C,T00,R2,242950001,90177435.06
TIM44,TIM44,WT,C,T06,R2,96285001,91646395.2
TIM44,TIM44,WT,C,T16,R2,127550001,147953691.9
TIM44,TIM44,WT,C,T30,R2,93460001,130022180
TIM44,TIM44,WT,P,T06,R2,35182001,63717274.33
TIM44,TIM44,WT,P,T16,R2,115770001,85606198.39
TIM44,TIM44,WT,P,T30,R2,44488001,62121059.64
TIM44,TIM44,WT,P,T00,R2,242950001,90177435.06
TIM50,TIM50,WT,C,T00,R2,214470001,79606316.15
TIM50,TIM50,WT,C,T06,R2,120960001,115132657.6
TIM50,TIM50,WT,C,T16,R2,116020001,134579281.4
TIM50,TIM50,WT,C,T30,R2,108180001,150500742.6
TIM50,TIM50,WT,P,T06,R2,26618001,48207220.27
TIM50,TIM50,WT,P,T16,R2,102030001,75446146.94
TIM50,TIM50,WT,P,T30,R2,79366001,110823142.7
TIM50,TIM50,WT,P,T00,R2,214470001,79606316.15
TIM54,TIM54,WT,C,T00,R2,30242001,11225133.03
TIM54,TIM54,WT,C,T06,R2,17824001,16965315.71
TIM54,TIM54,WT,C,T16,R2,11879001,13779239.83
TIM54,TIM54,WT,C,T30,R2,13826001,19234825.28
TIM54,TIM54,WT,P,T06,R2,2319601,4200973.482
TIM54,TIM54,WT,P,T16,R2,19016001,14061393.63
TIM54,TIM54,WT,P,T30,R2,10869001,15176988.05
TIM54,TIM54,WT,P,T00,R2,30242001,11225133.03
TIM8,TIM8,WT,C,T00,R2,244560001,90775029.92
TIM8,TIM8,WT,C,T06,R2,127540001,121395660.9
TIM8,TIM8,WT,C,T16,R2,62869001,72925917.13
TIM8,TIM8,WT,C,T30,R2,54112001,75280978.57
TIM8,TIM8,WT,P,T06,R2,45136001,81744723.9
TIM8,TIM8,WT,P,T16,R2,134210001,99241667.72
TIM8,TIM8,WT,P,T30,R2,37303001,52088246.22
TIM8,TIM8,WT,P,T00,R2,244560001,90775029.92
TIM9,TIM9,WT,C,T00,R2,899440001,333851376.6
TIM9,TIM9,WT,C,T06,R2,156700001,149150855
TIM9,TIM9,WT,C,T16,R2,465710001,540207867.1
TIM9,TIM9,WT,C,T30,R2,407910001,567487128.1
TIM9,TIM9,WT,P,T06,R2,183020001,331463114.1
TIM9,TIM9,WT,P,T16,R2,392650001,290345284.5
TIM9,TIM9,WT,P,T30,R2,257370001,359379986.1
TIM9,TIM9,WT,P,T00,R2,899440001,333851376.6
TIP41,TIP41,WT,C,T00,R2,24501001,9094206.288
TIP41,TIP41,WT,C,T06,R2,16695001,15890706.17
TIP41,TIP41,WT,C,T16,R2,27368001,31745956.53
TIP41,TIP41,WT,C,T30,R2,31343001,43604593.12
TIP41,TIP41,WT,P,T06,R2,1,1.811075906
TIP41,TIP41,WT,P,T16,R2,63229001,46754723.65
TIP41,TIP41,WT,P,T30,R2,59356001,82882071.46
TIP41,TIP41,WT,P,T00,R2,24501001,9094206.288
TKL1,TKT1,WT,C,T00,R2,7538900001,2798265744
TKL1,TKT1,WT,C,T06,R2,2491700001,2371660390
TKL1,TKT1,WT,C,T16,R2,2062500001,2392430319
TKL1,TKT1,WT,C,T30,R2,1647100001,2291456564
TKL1,TKT1,WT,P,T06,R2,1518500001,2750118765
TKL1,TKT1,WT,P,T16,R2,3970600001,2936062611
TKL1,TKT1,WT,P,T30,R2,2361500001,3297493236
TKL1,TKT1,WT,P,T00,R2,7538900001,2798265744
TMA108,TM108,WT,C,T00,R2,316320001,117410686.3
TMA108,TM108,WT,C,T06,R2,130080001,123813294.4
TMA108,TM108,WT,C,T16,R2,111340001,129150639.5
TMA108,TM108,WT,C,T30,R2,98014001,136357735.3
TMA108,TM108,WT,P,T06,R2,42220001,76463626.56
TMA108,TM108,WT,P,T16,R2,108820001,80467016.61
TMA108,TM108,WT,P,T30,R2,12625001,17628988.1
TMA108,TM108,WT,P,T00,R2,316320001,117410686.3
TMA16,TMA16,WT,C,T00,R2,12548001,4657528.465
TMA16,TMA16,WT,C,T06,R2,1,0.951824212
TMA16,TMA16,WT,C,T16,R2,1,1.159966215
TMA16,TMA16,WT,C,T30,R2,1,1.391206704
TMA16,TMA16,WT,P,T06,R2,1,1.811075906
TMA16,TMA16,WT,P,T16,R2,1,0.739450615
TMA16,TMA16,WT,P,T30,R2,1,1.396355382
TMA16,TMA16,WT,P,T00,R2,12548001,4657528.465
TMA17,TMA17,WT,C,T00,R2,242800001,90121758.52
TMA17,TMA17,WT,C,T06,R2,653820001,622321707.2
TMA17,TMA17,WT,C,T16,R2,707910001,821151684.4
TMA17,TMA17,WT,C,T30,R2,814600001,1133276983
TMA17,TMA17,WT,P,T06,R2,210340001,380941707.9
TMA17,TMA17,WT,P,T16,R2,807370001,597010243.4
TMA17,TMA17,WT,P,T30,R2,413150001,576904227.5
TMA17,TMA17,WT,P,T00,R2,242800001,90121758.52
TMA19,TCTP,WT,C,T00,R2,10581000001,3927423077
TMA19,TCTP,WT,C,T06,R2,3228100001,3072583740
TMA19,TCTP,WT,C,T16,R2,2936800001,3406588781
TMA19,TCTP,WT,C,T30,R2,2183300001,3037421599
TMA19,TCTP,WT,P,T06,R2,2426000001,4393670149
TMA19,TCTP,WT,P,T16,R2,3797800001,2808285545
TMA19,TCTP,WT,P,T30,R2,2300400001,3212175923
TMA19,TCTP,WT,P,T00,R2,10581000001,3927423077
TMA20,TMA20,WT,C,T00,R2,257940001,95741377.22
TMA20,TMA20,WT,C,T06,R2,105630001,100541192.5
TMA20,TMA20,WT,C,T16,R2,77085001,89415996.84
TMA20,TMA20,WT,C,T30,R2,66029001,91859988.86
TMA20,TMA20,WT,P,T06,R2,47114001,85327032.04
TMA20,TMA20,WT,P,T16,R2,99814001,73807524.38
TMA20,TMA20,WT,P,T30,R2,67233001,93881162.81
TMA20,TMA20,WT,P,T00,R2,257940001,95741377.22
TMA22,DENR,WT,C,T00,R2,159290001,59124773.25
TMA22,DENR,WT,C,T06,R2,43586001,41486211.06
TMA22,DENR,WT,C,T16,R2,80688001,93595355.11
TMA22,DENR,WT,C,T30,R2,60072001,83572570.52
TMA22,DENR,WT,P,T06,R2,88344001,159997691.6
TMA22,DENR,WT,P,T16,R2,63086001,46648982.21
TMA22,DENR,WT,P,T30,R2,38898001,54315433.05
TMA22,DENR,WT,P,T00,R2,159290001,59124773.25
TMA23,TMA23,WT,C,T00,R2,24537001,9107568.657
TMA23,TMA23,WT,C,T06,R2,3854101,3668426.647
TMA23,TMA23,WT,C,T16,R2,7568301,8778973.464
TMA23,TMA23,WT,C,T30,R2,4013001,5582913.895
TMA23,TMA23,WT,P,T06,R2,1,1.811075906
TMA23,TMA23,WT,P,T16,R2,1,0.739450615
TMA23,TMA23,WT,P,T30,R2,1,1.396355382
TMA23,TMA23,WT,P,T00,R2,24537001,9107568.657
TMA46,TMA46,WT,C,T00,R2,155240001,57621506.7
TMA46,TMA46,WT,C,T06,R2,36141001,34399879.8
TMA46,TMA46,WT,C,T16,R2,8051101,9339005.153
TMA46,TMA46,WT,C,T30,R2,5823501,8101693.633
TMA46,TMA46,WT,P,T06,R2,7035401,12741645.24
TMA46,TMA46,WT,P,T16,R2,8053201,5954944.428
TMA46,TMA46,WT,P,T30,R2,1,1.396355382
TMA46,TMA46,WT,P,T00,R2,155240001,57621506.7
TMA64,TMA64,WT,C,T00,R2,67023001,24877391.63
TMA64,TMA64,WT,C,T06,R2,23320001,22196541.58
TMA64,TMA64,WT,C,T16,R2,13794001,16000575.13
TMA64,TMA64,WT,C,T30,R2,13894001,19329427.34
TMA64,TMA64,WT,P,T06,R2,6244401,11309084.2
TMA64,TMA64,WT,P,T16,R2,21712001,16054952.48
TMA64,TMA64,WT,P,T30,R2,5724101,7992879.239
TMA64,TMA64,WT,P,T00,R2,67023001,24877391.63
TMA7,TMA7,WT,C,T00,R2,253820001,94212128.27
TMA7,TMA7,WT,C,T06,R2,70930001,67512892.31
TMA7,TMA7,WT,C,T16,R2,51113001,59289354.3
TMA7,TMA7,WT,C,T30,R2,54169001,75360277.35
TMA7,TMA7,WT,P,T06,R2,42702001,77336565.14
TMA7,TMA7,WT,P,T16,R2,126000001,93170778.17
TMA7,TMA7,WT,P,T30,R2,67100001,93695447.54
TMA7,TMA7,WT,P,T00,R2,253820001,94212128.27
TOA2,T2AG,WT,C,T00,R2,46729001,17344727.05
TOA2,T2AG,WT,C,T06,R2,9967801,9487594.332
TOA2,T2AG,WT,C,T16,R2,18563001,21532454.01
TOA2,T2AG,WT,C,T30,R2,20879001,29047006.17
TOA2,T2AG,WT,P,T06,R2,6037201,10933829.27
TOA2,T2AG,WT,P,T16,R2,15761001,11654481.88
TOA2,T2AG,WT,P,T30,R2,13137001,18343922.05
TOA2,T2AG,WT,P,T00,R2,46729001,17344727.05
TOM1,TOM1,WT,C,T00,R2,28409001,10544765.72
TOM1,TOM1,WT,C,T06,R2,1,0.951824212
TOM1,TOM1,WT,C,T16,R2,15262001,17703405.53
TOM1,TOM1,WT,C,T30,R2,11483001,15975227.97
TOM1,TOM1,WT,P,T06,R2,1,1.811075906
TOM1,TOM1,WT,P,T16,R2,13208001,9766664.456
TOM1,TOM1,WT,P,T30,R2,1,1.396355382
TOM1,TOM1,WT,P,T00,R2,28409001,10544765.72
TOM20,TOM20,WT,C,T00,R2,269360001,99980217.73
TOM20,TOM20,WT,C,T06,R2,112650001,107222998.4
TOM20,TOM20,WT,C,T16,R2,108580001,125949132.8
TOM20,TOM20,WT,C,T30,R2,81435001,113292919.3
TOM20,TOM20,WT,P,T06,R2,50785001,91975491.69
TOM20,TOM20,WT,P,T16,R2,97886001,72381863.59
TOM20,TOM20,WT,P,T30,R2,230010001,321175702.8
TOM20,TOM20,WT,P,T00,R2,269360001,99980217.73
TOM22,TOM22,WT,C,T00,R2,133600001,49589237.97
TOM22,TOM22,WT,C,T06,R2,40549001,38595520.92
TOM22,TOM22,WT,C,T16,R2,73082001,84772652.08
TOM22,TOM22,WT,C,T30,R2,48344001,67256498.3
TOM22,TOM22,WT,P,T06,R2,34040001,61649025.65
TOM22,TOM22,WT,P,T16,R2,69168001,51146320.85
TOM22,TOM22,WT,P,T30,R2,58996001,82379383.52
TOM22,TOM22,WT,P,T00,R2,133600001,49589237.97
TOM40,TOM40,WT,C,T00,R2,515020001,191163541.9
TOM40,TOM40,WT,C,T06,R2,315720001,300509941.2
TOM40,TOM40,WT,C,T16,R2,301340001,349544220.4
TOM40,TOM40,WT,C,T30,R2,261400001,363661433.9
TOM40,TOM40,WT,P,T06,R2,120350001,217962987.1
TOM40,TOM40,WT,P,T16,R2,315030001,232949127.8
TOM40,TOM40,WT,P,T30,R2,197320001,275528845.4
TOM40,TOM40,WT,P,T00,R2,515020001,191163541.9
TOM5,TOM5,WT,C,T00,R2,95911001,35599950.73
TOM5,TOM5,WT,C,T06,R2,148530001,141374451.2
TOM5,TOM5,WT,C,T16,R2,209010001,242444539.7
TOM5,TOM5,WT,C,T30,R2,199650001,277754419.9
TOM5,TOM5,WT,P,T06,R2,4278601,7748871.182
TOM5,TOM5,WT,P,T16,R2,138660001,102532223
TOM5,TOM5,WT,P,T30,R2,19950001,27857291.27
TOM5,TOM5,WT,P,T00,R2,95911001,35599950.73
TOM7,TOM7,WT,C,T00,R2,46292001,17182522.73
TOM7,TOM7,WT,C,T06,R2,20092001,19124053.02
TOM7,TOM7,WT,C,T16,R2,2114801,2453097.711
TOM7,TOM7,WT,C,T30,R2,1,1.391206704
TOM7,TOM7,WT,P,T06,R2,4589801,8312478.004
TOM7,TOM7,WT,P,T16,R2,13642001,10087586.02
TOM7,TOM7,WT,P,T30,R2,7571601,10572645.81
TOM7,TOM7,WT,P,T00,R2,46292001,17182522.73
TOM70,TOM70,WT,C,T00,R2,1251700001,464602161.3
TOM70,TOM70,WT,C,T06,R2,529780001,504257432
TOM70,TOM70,WT,C,T16,R2,519430001,602521252.2
TOM70,TOM70,WT,C,T30,R2,414740001,576989069.9
TOM70,TOM70,WT,P,T06,R2,273800001,495872584.8
TOM70,TOM70,WT,P,T16,R2,449250001,332198189.3
TOM70,TOM70,WT,P,T30,R2,174370001,243482489.4
TOM70,TOM70,WT,P,T00,R2,1251700001,464602161.3
TOM71,TOM71,WT,C,T00,R2,67486001,25049246.54
TOM71,TOM71,WT,C,T06,R2,32400001,30839105.42
TOM71,TOM71,WT,C,T16,R2,20423001,23689991.17
TOM71,TOM71,WT,C,T30,R2,23039001,32052012.65
TOM71,TOM71,WT,P,T06,R2,11927001,21600704.14
TOM71,TOM71,WT,P,T16,R2,23266001,17204058.74
TOM71,TOM71,WT,P,T30,R2,10712001,14957760.25
TOM71,TOM71,WT,P,T00,R2,67486001,25049246.54
TOP1,TOP1,WT,C,T00,R2,40241001,14936531.14
TOP1,TOP1,WT,C,T06,R2,16090001,15314852.52
TOP1,TOP1,WT,C,T16,R2,1,1.159966215
TOP1,TOP1,WT,C,T30,R2,1,1.391206704
TOP1,TOP1,WT,P,T06,R2,5928201,10736422
TOP1,TOP1,WT,P,T16,R2,12175001,9002811.972
TOP1,TOP1,WT,P,T30,R2,5177201,7229212.481
TOP1,TOP1,WT,P,T00,R2,40241001,14936531.14
TOP2,TOP2,WT,C,T00,R2,102180001,37926858.89
TOP2,TOP2,WT,C,T06,R2,31526001,30007211.06
TOP2,TOP2,WT,C,T16,R2,19754001,22913973.77
TOP2,TOP2,WT,C,T30,R2,24443001,34005266.86
TOP2,TOP2,WT,P,T06,R2,12298001,22272613.3
TOP2,TOP2,WT,P,T16,R2,23305001,17232897.31
TOP2,TOP2,WT,P,T30,R2,1,1.396355382
TOP2,TOP2,WT,P,T00,R2,102180001,37926858.89
TOS1,TOS1,WT,C,T00,R2,785250001,291466683.2
TOS1,TOS1,WT,C,T06,R2,64175001,61083319.76
TOS1,TOS1,WT,C,T16,R2,27562001,31970989.98
TOS1,TOS1,WT,C,T30,R2,25084001,34897030.36
TOS1,TOS1,WT,P,T06,R2,131190001,237595049.9
TOS1,TOS1,WT,P,T16,R2,245690001,181675622.2
TOS1,TOS1,WT,P,T30,R2,67691001,94520693.57
TOS1,TOS1,WT,P,T00,R2,785250001,291466683.2
TPA1,TPA1,WT,C,T00,R2,263960001,97975862.32
TPA1,TPA1,WT,C,T06,R2,93258001,88765223.31
TPA1,TPA1,WT,C,T16,R2,60234001,69869406.15
TPA1,TPA1,WT,C,T30,R2,58061001,80774853.84
TPA1,TPA1,WT,P,T06,R2,74742001,135363437.2
TPA1,TPA1,WT,P,T16,R2,107050001,79158189.03
TPA1,TPA1,WT,P,T30,R2,52303001,73033576.95
TPA1,TPA1,WT,P,T00,R2,263960001,97975862.32
TPD3,2AAA,WT,C,T00,R2,369440001,137127604.7
TPD3,2AAA,WT,C,T06,R2,134060001,127601554.8
TPD3,2AAA,WT,C,T16,R2,153410001,177950418.2
TPD3,2AAA,WT,C,T30,R2,167760001,233388838.1
TPD3,2AAA,WT,P,T06,R2,64896001,117531583.8
TPD3,2AAA,WT,P,T16,R2,176210001,130298593.5
TPD3,2AAA,WT,P,T30,R2,115470001,161237157.4
TPD3,2AAA,WT,P,T00,R2,369440001,137127604.7
TPI1,TPIS,WT,C,T00,R2,9728100001,3610846275
TPI1,TPIS,WT,C,T06,R2,4734800001,4506697280
TPI1,TPIS,WT,C,T16,R2,2413400001,2799462464
TPI1,TPIS,WT,C,T30,R2,2130600001,2964105005
TPI1,TPIS,WT,P,T06,R2,3629100001,6572575572
TPI1,TPIS,WT,P,T16,R2,7493600001,5541147126
TPI1,TPIS,WT,P,T30,R2,5989500001,8363470563
TPI1,TPIS,WT,P,T00,R2,9728100001,3610846275
TPK1,KAPA,WT,C,T00,R2,11380001,4223993.813
TPK1,KAPA,WT,C,T06,R2,21338001,20310025.99
TPK1,KAPA,WT,C,T16,R2,24085001,27937787.45
TPK1,KAPA,WT,C,T30,R2,31166001,43358349.53
TPK1,KAPA,WT,P,T06,R2,1,1.811075906
TPK1,KAPA,WT,P,T16,R2,180250001,133285974
TPK1,KAPA,WT,P,T30,R2,124210001,173441303.4
TPK1,KAPA,WT,P,T00,R2,11380001,4223993.813
TPK2,KAPB,WT,C,T00,R2,105040001,38988424.9
TPK2,KAPB,WT,C,T06,R2,114740001,109212311
TPK2,KAPB,WT,C,T16,R2,128480001,149032460.5
TPK2,KAPB,WT,C,T30,R2,83242001,115806829.9
TPK2,KAPB,WT,P,T06,R2,52389001,94880457.44
TPK2,KAPB,WT,P,T16,R2,105160001,77760627.36
TPK2,KAPB,WT,P,T30,R2,185210001,258618981.7
TPK2,KAPB,WT,P,T00,R2,105040001,38988424.9
TPM1,TPM1,WT,C,T00,R2,1970700001,731478372.7
TPM1,TPM1,WT,C,T06,R2,937800001,892620746.9
TPM1,TPM1,WT,C,T16,R2,1307600001,1516771824
TPM1,TPM1,WT,C,T30,R2,1110200001,1544517684
TPM1,TPM1,WT,P,T06,R2,559180001,1012717427
TPM1,TPM1,WT,P,T16,R2,1794300001,1326796238
TPM1,TPM1,WT,P,T30,R2,966360001,1349381989
TPM1,TPM1,WT,P,T00,R2,1970700001,731478372.7
TPM2,TPM2,WT,C,T00,R2,507940001,188535609.3
TPM2,TPM2,WT,C,T06,R2,212570001,202329273.7
TPM2,TPM2,WT,C,T16,R2,329580001,382301666.3
TPM2,TPM2,WT,C,T30,R2,260140001,361908513.4
TPM2,TPM2,WT,P,T06,R2,83053001,150415289
TPM2,TPM2,WT,P,T16,R2,356870001,263887741.6
TPM2,TPM2,WT,P,T30,R2,246590001,344327275.1
TPM2,TPM2,WT,P,T00,R2,507940001,188535609.3
TPS1,TPS1,WT,C,T00,R2,776210001,288111243.8
TPS1,TPS1,WT,C,T06,R2,888180001,845391229.6
TPS1,TPS1,WT,C,T16,R2,1157700001,1342892888
TPS1,TPS1,WT,C,T30,R2,989850001,1377085957
TPS1,TPS1,WT,P,T06,R2,646510001,1170878686
TPS1,TPS1,WT,P,T16,R2,2191100001,1620210242
TPS1,TPS1,WT,P,T30,R2,1062100001,1483069053
TPS1,TPS1,WT,P,T00,R2,776210001,288111243.8
TPS2,TPS2,WT,C,T00,R2,961970001,357061069.9
TPS2,TPS2,WT,C,T06,R2,783170001,745440169.1
TPS2,TPS2,WT,C,T16,R2,793070001,919934407.2
TPS2,TPS2,WT,C,T30,R2,577210001,803018423.1
TPS2,TPS2,WT,P,T06,R2,459160001,831573614.8
TPS2,TPS2,WT,P,T16,R2,1573600001,1163599488
TPS2,TPS2,WT,P,T30,R2,976160001,1363066271
TPS2,TPS2,WT,P,T00,R2,961970001,357061069.9
TPS3,TPS3,WT,C,T00,R2,269520001,100039606
TPS3,TPS3,WT,C,T06,R2,111560001,106185510
TPS3,TPS3,WT,C,T16,R2,86923001,100827744.5
TPS3,TPS3,WT,C,T30,R2,77379001,107650185
TPS3,TPS3,WT,P,T06,R2,119070001,215644809.9
TPS3,TPS3,WT,P,T16,R2,414220001,306295234.3
TPS3,TPS3,WT,P,T30,R2,314800001,439572675.7
TPS3,TPS3,WT,P,T00,R2,269520001,100039606
TRA1,TRA1,WT,C,T00,R2,126400001,46916764.09
TRA1,TRA1,WT,C,T06,R2,94180001,89642805.24
TRA1,TRA1,WT,C,T16,R2,79354001,92047960.18
TRA1,TRA1,WT,C,T30,R2,7315301,10177095.79
TRA1,TRA1,WT,P,T06,R2,59885001,108456282.4
TRA1,TRA1,WT,P,T16,R2,119160001,88112935.97
TRA1,TRA1,WT,P,T30,R2,6628001,9255044.869
TRA1,TRA1,WT,P,T00,R2,126400001,46916764.09
TRL1,TRNL,WT,C,T00,R2,23927001,8881150.731
TRL1,TRNL,WT,C,T06,R2,4025501,3831569.317
TRL1,TRNL,WT,C,T16,R2,9190301,10660438.67
TRL1,TRNL,WT,C,T30,R2,4868001,6772395.627
TRL1,TRNL,WT,P,T06,R2,2213301,4008456.114
TRL1,TRNL,WT,P,T16,R2,14898001,11016335.99
TRL1,TRNL,WT,P,T30,R2,698770001,975731251.8
TRL1,TRNL,WT,P,T00,R2,23927001,8881150.731
