nutrient,Gene names,Protein IDs,data,term,estimate,std.error,statistic,p.value,qvalue
P,TIF5,P38431,intensity,samplingTime:genotypeWT,-0.0027879892174611,0.028875236189783375,-0.09655294935552927,0.9240424026194523,0.6721572433778145
P,TIF5,P38431,normed_intensity,(Intercept),29.08772224544354,0.1770657323651613,164.27640660280983,8.744270022627855e-33,1.8127672523274791e-31
P,TIF5,P38431,normed_intensity,samplingTime,-0.022148445798109557,0.010257142474309876,-2.159319308821413,0.04314913396696423,0.08354637073295505
P,TIF5,P38431,normed_intensity,genotypeWT,-0.03649830267991441,0.2504087601423358,-0.14575489555224933,0.8855739031974296,0.669228142022691
P,TIF5,P38431,normed_intensity,samplingTime:genotypeWT,0.003902896323066751,0.014505789998362157,0.26905782611684204,0.7906412848470882,0.6535495047207934
P,TIF5,P38431,normed_ratio,(Intercept),-0.20322280447220448,0.06664410202794908,-3.0493741874858973,0.006330275166731539,0.01545128966467633
P,TIF5,P38431,normed_ratio,samplingTime,-0.018928859773782874,0.003860589174665258,-4.903101292932612,8.59082609592612e-5,3.05236758272033e-4
P,TIF5,P38431,normed_ratio,genotypeWT,0.03747866974197424,0.0942489929401019,0.3976559172976317,0.6950962386768927,0.631317343788702
P,TIF5,P38431,normed_ratio,samplingTime:genotypeWT,-0.0010276503053145535,0.005459697569562363,-0.1882247674383414,0.8525971538709095,0.6649818545387285
P,TIF5,P38431,ratio,(Intercept),-0.2675335350974033,0.1355301512090438,-1.9739779872653977,0.06235831168864235,0.11361777808045208
P,TIF5,P38431,ratio,samplingTime,-0.04503223984113148,0.007851050860869133,-5.735823221523021,1.2988886092004363e-5,5.103570669226789e-5
P,TIF5,P38431,ratio,genotypeWT,0.02071762021466965,0.1916685779503061,0.10809085368203183,0.9150006724992126,0.6718302060332567
P,TIF5,P38431,ratio,samplingTime:genotypeWT,-0.006884327251640792,0.011103062606322095,-0.6200385871661076,0.5422331676332561,0.571549797599997
P,TIF6,Q12522,intensity,(Intercept),27.94687742719036,0.45158202985252294,61.886602166869245,2.5279817805886e-24,1.317543366496271e-23
P,TIF6,Q12522,intensity,samplingTime,-0.09084280016824955,0.02615944461508208,-3.472657829894242,0.002402419703540023,0.006459327700096994
P,TIF6,Q12522,intensity,genotypeWT,-0.2906341441190136,0.6386334311414099,-0.45508758224506374,0.6539477923648487,0.6177043040595742
P,TIF6,Q12522,intensity,samplingTime:genotypeWT,0.0016748212249075856,0.036995041358796915,0.04527150567732332,0.9643398770820555,0.6748178329692731
P,TIF6,Q12522,normed_intensity,(Intercept),27.423117622927,0.24878054398319246,110.23015378879344,2.5320505448190017e-29,2.585309947494494e-28
P,TIF6,Q12522,normed_intensity,samplingTime,-0.04063670305938593,0.01441146996873121,-2.8197472671112673,0.010584167118768398,0.02442310409558027
P,TIF6,Q12522,normed_intensity,genotypeWT,-0.29760112351771684,0.35182881935558713,-0.8458690907208959,0.4076325257805732,0.4872329155178695
P,TIF6,Q12522,normed_intensity,samplingTime:genotypeWT,0.00836570676543592,0.020380896283512244,0.4104680505245305,0.685826696940308,0.6286666367616955
P,TIM10,P87108,intensity,(Intercept),28.079452483932837,0.3853481040592539,72.86775823766642,9.772478213672703e-26,5.635121076780067e-25
P,TIM10,P87108,intensity,samplingTime,-0.08087168896777472,0.02232261631171863,-3.6228588906632675,0.0016958343700903486,0.004717566519783528
P,TIM10,P87108,intensity,genotypeWT,-0.21160588947594197,0.5449645149953557,-0.3882929689059577,0.7019015757803728,0.6333262743373196
P,TIM10,P87108,intensity,samplingTime:genotypeWT,-3.661835637679822e-4,0.031568946735683376,-0.011599486255715758,0.9908600848379937,0.6760026984810059
P,TIM10,P87108,normed_intensity,(Intercept),27.55569267966945,0.20397380312940222,135.09427317089316,4.355312787637896e-31,6.431195900295752e-30
P,TIM10,P87108,normed_intensity,samplingTime,-0.03066559185891088,0.011815885161847174,-2.5952851977546585,0.01730244868258209,0.03767061316078382
P,TIM10,P87108,normed_intensity,genotypeWT,-0.21857286887463603,0.28846251875442036,-0.757716703779862,0.45745621009033677,0.5219600904226989
P,TIM10,P87108,normed_intensity,samplingTime:genotypeWT,0.006324701976760061,0.016710185047327294,0.3784938322853381,0.7090516078275315,0.635200021678769
P,TIM10,P87108,normed_ratio,(Intercept),-0.13968754655632634,0.08079445981619747,-1.7289248158117165,0.09922962386737905,0.16770496643245622
P,TIM10,P87108,normed_ratio,samplingTime,-0.011868096809481376,0.004680297392386338,-2.5357569860384883,0.019669110856459456,0.04214686525174808
P,TIM10,P87108,normed_ratio,genotypeWT,-0.16643281261161302,0.11426062083667451,-1.4566069341555046,0.16074608990716044,0.24838279311431857
P,TIM10,P87108,normed_ratio,samplingTime:genotypeWT,8.122773933233499e-4,0.0066189400482521915,0.12272016174823056,0.9035535121419017,0.6712829980287545
P,TIM10,P87108,ratio,(Intercept),-0.2037304333364296,0.11962807186278006,-1.7030319904354854,0.1040534111630769,0.17456709796523476
P,TIM10,P87108,ratio,samplingTime,-0.03983743338000461,0.006929868137856262,-5.7486567691500445,1.262321509488071e-5,4.966621692869048e-5
P,TIM10,P87108,ratio,genotypeWT,-0.19905484438001927,0.16917964166888683,-1.1765886392501248,0.2531742071016121,0.35164103738634056
P,TIM10,P87108,ratio,samplingTime:genotypeWT,-0.0033406196674329925,0.009800313506013512,-0.3408686533735043,0.7367571935397904,0.6424419797385367
P,TIM11,P81449,intensity,(Intercept),25.991528225385736,0.22223301364952192,116.95619745487643,7.758485036687897e-30,8.766708192812976e-29
P,TIM11,P81449,intensity,samplingTime,-0.02414891217823286,0.012873612827565373,-1.8758457708565284,0.07535001225529968,0.1332186306469175
P,TIM11,P81449,intensity,genotypeWT,0.16413241582848354,0.31428494191019907,0.5222407883460775,0.6072393556889071,0.6000316884834839
P,TIM11,P81449,intensity,samplingTime:genotypeWT,-0.0034452211220877445,0.018206037857483204,-0.1892350850337082,0.8518157825547836,0.6649389064985263
P,TIM11,P81449,normed_intensity,(Intercept),25.46776842112236,0.2035465249528654,125.12013372382481,2.0158669288335e-30,2.590796056429956e-29
P,TIM11,P81449,normed_intensity,samplingTime,0.026057184930630944,0.01179113360165334,2.2098965045207555,0.03893476549347533,0.07641324801364409
P,TIM11,P81449,normed_intensity,genotypeWT,0.15716543642978575,0.2878582561622559,0.5459820347872771,0.5911171106951874,0.5933909953287982
P,TIM11,P81449,normed_intensity,samplingTime:genotypeWT,0.0032456644184403922,0.016675181055211277,0.19464043045134236,0.8476380121358317,0.6645215682289649
P,TIM13,P53299,intensity,(Intercept),27.258250079752337,0.24341191818227098,111.98404040076993,1.8474372860717495e-29,1.946260476621694e-28
P,TIM13,P53299,intensity,samplingTime,-0.03175425113998423,0.014100473826249252,-2.251998871191899,0.03571713956256676,0.07095499412140095
P,TIM13,P53299,intensity,genotypeWT,0.0014190649974391105,0.34423643593661785,0.004122355594282281,0.9967516875594327,0.6761043256556276
P,TIM13,P53299,intensity,samplingTime:genotypeWT,-0.011447920319237715,0.019941081320968546,-0.5740872390505695,0.5723094541254685,0.5851124896360571
P,TIM13,P53299,normed_intensity,(Intercept),26.734490275488984,0.12933115585088265,206.7134566269055,8.85082475104498e-35,2.7972820287326727e-33
P,TIM13,P53299,normed_intensity,samplingTime,0.018451845968879232,0.007491952701462909,2.462888742647327,0.02297997301642296,0.04836572265382434
P,TIM13,P53299,normed_intensity,genotypeWT,-0.005547914401266743,0.18290187464170674,-0.030332736677165056,0.9761023437963976,0.6753732148392035
P,TIM13,P53299,normed_intensity,samplingTime:genotypeWT,-0.004757034778709302,0.010595221119066597,-0.44897928275878973,0.6582737340509812,0.6192192040283304
P,TIM13,P53299,normed_ratio,(Intercept),0.23864852332125824,0.05975397582005945,3.993851790547195,7.137096687699336e-4,0.002147135490700475
P,TIM13,P53299,normed_ratio,samplingTime,-0.013125936857843405,0.0034614548800940646,-3.792028875871613,0.0011435958096724028,0.0032920832565109513
P,TIM13,P53299,normed_ratio,genotypeWT,-0.0656544630496562,0.08450488301044207,-0.7769309974850026,0.4462920015225439,0.5143853963936279
P,TIM13,P53299,normed_ratio,samplingTime:genotypeWT,0.0018949494792595105,0.004895236436971563,0.3871007056876339,0.702770021726623,0.6335577163640991
P,TIM13,P53299,ratio,(Intercept),0.18139409934304687,0.09536885024970912,1.902026698110478,0.07166925745627738,0.12761558875793358
P,TIM13,P53299,ratio,samplingTime,-0.040694301715520846,0.005524569161722555,-7.366058877038731,4.073215423574791e-7,1.7609023972525108e-6
P,TIM13,P53299,ratio,genotypeWT,-0.09910731291378475,0.13487192145106738,-0.7348253946967136,0.47097494281365193,0.5306054067802355
P,TIM13,P53299,ratio,samplingTime:genotypeWT,-0.001317691632870564,0.0078129206347762,-0.16865544838704344,0.8677616595436938,0.6676652356852792
P,TIM44,Q01852,intensity,(Intercept),27.079136399726377,0.4057512929875328,66.73826274303066,5.626356414005395e-25,3.0473879020325373e-24
P,TIM44,Q01852,intensity,samplingTime,-0.07796368387311849,0.02350454131195541,-3.316962574949839,0.00343977005222703,0.008888617477772755
P,TIM44,Q01852,intensity,genotypeWT,-0.04925975780931779,0.5738189814933884,-0.08584546590131467,0.9324428594343921,0.6728433750495859
P,TIM44,Q01852,intensity,samplingTime:genotypeWT,5.662651482568731e-5,0.033240441100726055,0.0017035428216519801,0.9986576478277241,0.6761043256556276
P,TIM44,Q01852,normed_intensity,(Intercept),26.555376595462995,0.24165534697578353,109.88946418025722,2.693501463390098e-29,2.7273489053362577e-28
P,TIM44,Q01852,normed_intensity,samplingTime,-0.02775758676425454,0.01399871838836444,-1.9828662877686216,0.06128611852658966,0.11202497253246047
P,TIM44,Q01852,normed_intensity,genotypeWT,-0.056226737208011024,0.3417522691131292,-0.16452483945146376,0.8709694363423546,0.6679757757522402
P,TIM44,Q01852,normed_intensity,samplingTime:genotypeWT,0.006747512055353644,0.01979717740066663,0.3408320246262194,0.7367843531170782,0.6424419797385367
P,TIM44,Q01852,normed_ratio,(Intercept),-0.10218509788266372,0.08123647025577217,-1.2578722039612875,0.22292669514812807,0.32025204409700053
P,TIM44,Q01852,normed_ratio,samplingTime,-0.020904494548585634,0.00470590236966393,-4.442186196497425,2.5033048134625674e-4,8.22657622282686e-4
P,TIM44,Q01852,normed_ratio,genotypeWT,-0.015798379133839493,0.11488571799503157,-0.13751386516575298,0.8919996312838063,0.6703406643763598
P,TIM44,Q01852,normed_ratio,samplingTime:genotypeWT,0.0012715307891673613,0.006655150954382417,0.1910596465629466,0.850405078897989,0.6647044453215856
P,TIM44,Q01852,ratio,(Intercept),-0.17127625777374744,0.12765086764412698,-1.3417555315898209,0.19471181518224237,0.288749229215439
P,TIM44,Q01852,ratio,samplingTime,-0.046351474573764095,0.007394616219104752,-6.268273186918111,4.038040479173092e-6,1.6558960222549913e-5
P,TIM44,Q01852,ratio,genotypeWT,-0.03666430273532498,0.18052558827101728,-0.20309753917146656,0.841110828468194,0.6633879416577062
P,TIM44,Q01852,ratio,samplingTime:genotypeWT,-0.0045855039301330594,0.010457566545602,-0.4384867081779674,0.6657334067183165,0.6215734866413549
P,TIM50,Q02776,intensity,(Intercept),26.892535844193517,0.37983159212117945,70.80120875151918,1.7337168038148585e-25,9.752322967602188e-25
P,TIM50,Q02776,intensity,samplingTime,-0.06669439391474453,0.022003053355328126,-3.0311426708690967,0.006596299613823691,0.016033137478431915
P,TIM50,Q02776,intensity,genotypeWT,0.015328507820287971,0.5371629889955377,0.028536046105766433,0.9775174509552653,0.6753732148392035
P,TIM50,Q02776,intensity,samplingTime:genotypeWT,3.2988657664631093e-4,0.031117016468723876,0.010601484784953092,0.9916464363084584,0.6760026984810059
P,TIM50,Q02776,normed_intensity,(Intercept),26.368776039930147,0.1734347762954366,152.03857382681076,4.108068044279352e-32,7.445197661170094e-31
P,TIM50,Q02776,normed_intensity,samplingTime,-0.016488296805880785,0.010046806836647814,-1.6411479860184333,0.11639952923388044,0.19147809009966912
P,TIM50,Q02776,normed_intensity,genotypeWT,0.008361528421589276,0.24527381282415026,0.03409058767959096,0.9731428573542809,0.6752087765728176
P,TIM50,Q02776,normed_intensity,samplingTime:genotypeWT,0.007020772117174448,0.014208330486930073,0.49413068788290787,0.6265973192336287,0.6072257506238262
P,TIM50,Q02776,normed_ratio,(Intercept),-0.007801807683859961,0.06710812688222544,-0.11625727086008689,0.9086080970116404,0.671456931730122
P,TIM50,Q02776,normed_ratio,samplingTime,-0.010403809490006004,0.0038874694127460957,-2.6762421476280602,0.014512241836957157,0.03222797803267549
P,TIM50,Q02776,normed_ratio,genotypeWT,0.14929964969558226,0.09490522318229772,1.5731447088934354,0.13137203176389436,0.21116647479378453
P,TIM50,Q02776,normed_ratio,samplingTime:genotypeWT,-0.003765811081307329,0.005497711966816101,-0.6849778788044127,0.5012200888014173,0.5491027560805635
P,TIM50,Q02776,ratio,(Intercept),-0.07628227798540424,0.13289676314298846,-0.5739965081266077,0.5723696751585342,0.5851300667586896
P,TIM50,Q02776,ratio,samplingTime,-0.03744926107857991,0.0076985027860786235,-4.864486266901177,9.391402790301126e-5,3.3180136058588293e-4
P,TIM50,Q02776,ratio,genotypeWT,0.09878097760262844,0.18794440483229918,0.5255861577298333,0.6049548132981191,0.598861736708974
P,TIM50,Q02776,ratio,samplingTime:genotypeWT,-0.005472192504398243,0.01088732705003945,-0.5026203841629259,0.6207207722003478,0.604907004942476
P,TIM8,P57744,intensity,(Intercept),27.109418076946366,0.3853082425828189,70.35774240183666,1.9649222290749884e-25,1.1004842838281683e-24
P,TIM8,P57744,intensity,samplingTime,-0.06214590666213945,0.022320307198387842,-2.784276493588231,0.011447982133220605,0.02618249871593224
P,TIM8,P57744,intensity,genotypeWT,0.01165467174487159,0.544908142354765,0.021388323717291345,0.9831478382867004,0.6755434478719711
P,TIM8,P57744,intensity,samplingTime:genotypeWT,-1.8335583830341695e-4,0.031565681156293914,-0.005808708432286038,0.9954228973862878,0.6761043256556276
P,TIM8,P57744,normed_intensity,(Intercept),26.585658272682988,0.21078577997814674,126.12643165700865,1.7177808046619582e-30,2.2450083542262553e-29
P,TIM8,P57744,normed_intensity,samplingTime,-0.01193980955327566,0.012210492385593765,-0.9778319478223939,0.3398379920148761,0.43435404773228004
P,TIM8,P57744,normed_intensity,genotypeWT,0.004687692346173305,0.29809610880048637,0.015725439573955474,0.9876092488233219,0.6759130857834377
P,TIM8,P57744,normed_intensity,samplingTime:genotypeWT,0.006507529702224762,0.017268243934960112,0.3768495352935141,0.7102541148844732,0.6355037850866755
P,TIM8,P57744,normed_ratio,(Intercept),0.0420716296332896,0.0727410990286213,0.5783749516450907,0.5694672615532677,0.5840418051014826
P,TIM8,P57744,normed_ratio,samplingTime,-0.0035255016896655936,0.004213778727866686,-0.8366603747725626,0.4126691198927207,0.4911021804964146
P,TIM8,P57744,normed_ratio,genotypeWT,-0.11490837876241791,0.10287144878820063,-1.117009433773989,0.277230134287011,0.37622297139760624
P,TIM8,P57744,normed_ratio,samplingTime:genotypeWT,-0.0013664141511031313,0.005959183025788317,-0.22929555027761106,0.820967792503345,0.6594914490872467
P,TIM8,P57744,ratio,(Intercept),-0.06827180003773321,0.09408817133969821,-0.7256151231937865,0.4764804951513484,0.5336686158110943
P,TIM8,P57744,ratio,samplingTime,-0.02982274256526092,0.005450381424387049,-5.471679914330912,2.3474354598877438e-5,8.968307098156523e-5
P,TIM8,P57744,ratio,genotypeWT,-0.12433588272818592,0.13306076796748478,-0.9344293184792762,0.36122818554461367,0.45245053539265595
P,TIM8,P57744,ratio,samplingTime:genotypeWT,-0.0085383249556134,0.007708003330474554,-1.1077220117246274,0.281126585826609,0.3799769822136854
P,TIM9,O74700,intensity,(Intercept),29.25565111043282,0.2868869701373054,101.97622811670719,1.1977177802786993e-28,1.0504548578960094e-27
P,TIM9,O74700,intensity,samplingTime,-0.04867009990399209,0.01661891596648887,-2.928596546377193,0.008305828895919973,0.019697172810240547
P,TIM9,O74700,intensity,genotypeWT,-0.12280894462462451,0.4057194440363025,-0.30269425444060294,0.7652486147264629,0.6474588504126008
P,TIM9,O74700,intensity,samplingTime:genotypeWT,-0.00864881237454473,0.023502696351747343,-0.3679923462867579,0.7167448489356809,0.637586256662947
P,TIM9,O74700,normed_intensity,(Intercept),28.731891306169455,0.09187787027158567,312.7182989901665,2.2510490443272153e-38,2.064015761967263e-36
P,TIM9,O74700,normed_intensity,samplingTime,0.001535997204871588,0.005322342121333227,0.2885942259733627,0.7758617769179668,0.6501335511143119
P,TIM9,O74700,normed_intensity,genotypeWT,-0.12977592402332627,0.12993493022003227,-0.9987762628845319,0.32983464631495407,0.42547084134043567
P,TIM9,O74700,normed_intensity,samplingTime:genotypeWT,-0.0019579268340164458,0.00752692841157904,-0.26012295148236986,0.7974281062003442,0.6548170394856725
P,TIM9,O74700,normed_ratio,(Intercept),-0.038386937915217176,0.05011096687819908,-0.7660386599308967,0.4526002424859379,0.51894883269365355
P,TIM9,O74700,normed_ratio,samplingTime,-0.01145624766740796,0.0029028503704776856,-3.9465512187328997,7.971583625589997e-4,0.002372340703430031
P,TIM9,O74700,normed_ratio,genotypeWT,-0.11378461694174885,0.07086760898277811,-1.6055941293207765,0.12403768422764122,0.2017396860488313
P,TIM9,O74700,normed_ratio,samplingTime:genotypeWT,-0.0016343839269273184,0.004105250363469307,-0.39812040246581126,0.6947593153710248,0.6312946911640235
P,TIM9,O74700,ratio,(Intercept),-0.09904280419932109,0.10662294540502122,-0.9289070361271115,0.3640136476701292,0.45477974372175717
P,TIM9,O74700,ratio,samplingTime,-0.03461058061103475,0.006176501389859258,-5.603589868507002,1.7451245951210078e-5,6.766374170197448e-5
P,TIM9,O74700,ratio,genotypeWT,-0.21039888468636017,0.1507876154519471,-1.3953326608139773,0.17821740436761405,0.26933345842300555
P,TIM9,O74700,ratio,samplingTime:genotypeWT,-0.005502085998363268,0.008734892033555236,-0.6298974248596217,0.5358924036010324,0.5682477447537185
P,TKL1,P23254,intensity,(Intercept),32.353189479038456,0.27874309408514936,116.06812927589635,9.034186597521299e-30,1.0027469364702814e-28
P,TKL1,P23254,intensity,samplingTime,-0.03228878418684954,0.016147153893476263,-1.9996579211333818,0.05930528816118789,0.10910919439299904
P,TKL1,P23254,intensity,genotypeWT,-0.03092495185620823,0.394202264073058,-0.07844945266594631,0.938250128147572,0.6735542793021
P,TKL1,P23254,intensity,samplingTime:genotypeWT,-0.021170284044658677,0.02283552402987966,-0.9270767781355899,0.36494001913450524,0.4552992038427984
P,TKL1,P23254,normed_intensity,(Intercept),31.829429674775085,0.045024103273904485,706.9420012907419,1.8554830815029717e-45,4.304330121069736e-41
P,TKL1,P23254,normed_intensity,samplingTime,0.01791731292201424,0.002608176273803646,6.869671004208794,1.1266605994894174e-6,4.791228962621985e-6
P,TKL1,P23254,normed_intensity,genotypeWT,-0.03789193125490618,0.0636736974836426,-0.5950955065023575,0.5584534774571327,0.5795852540424843
P,TKL1,P23254,normed_intensity,samplingTime:genotypeWT,-0.01447939850413055,0.00368851825947284,-3.925532554148162,8.372959997267118e-4,0.002478752484078514
P,TKL1,P23254,normed_ratio,(Intercept),-0.06132306003040079,0.031994193886596634,-1.9166933927999648,0.06967729875255946,0.12459149135426591
P,TKL1,P23254,normed_ratio,samplingTime,0.005383626080909326,0.0018533738892443361,2.9047706521345007,0.008760214267741482,0.020682514792525707
P,TKL1,P23254,normed_ratio,genotypeWT,0.06673038020433679,0.045246622911619336,1.474814602952399,0.1558311964879414,0.2424354968039316
P,TKL1,P23254,normed_ratio,samplingTime:genotypeWT,-0.016809186236060782,0.0026210664903175114,-6.41310943394822,2.956577087431493e-6,1.2227913006880905e-5
P,TKL1,P23254,ratio,(Intercept),-0.08963827808775549,0.10734066436397047,-0.8350821994524855,0.41353625310331743,0.4917369451459582
P,TKL1,P23254,ratio,samplingTime,-0.02021325084239884,0.006218077732837208,-3.2507234085630934,0.004004015589739749,0.010211602042156712
P,TKL1,P23254,ratio,genotypeWT,-0.017165184976123533,0.15180262333766542,-0.11307568076700351,0.9110978757914923,0.671459766765648
P,TKL1,P23254,ratio,samplingTime:genotypeWT,-0.020259153876631773,0.008793689861668529,-2.303828562904056,0.03209167469165503,0.06465687783793583
P,TMA108,P40462,intensity,(Intercept),27.487178521712664,0.49957040930781027,55.02163060417864,2.620186549061329e-23,1.309692130058485e-22
P,TMA108,P40462,intensity,samplingTime,-0.10643694696553718,0.02893933679754581,-3.677933178294657,0.0014919327193679826,0.004199186869491513
P,TMA108,P40462,intensity,genotypeWT,0.15747402363397953,0.7064992482033837,0.22289340580960765,0.8258791092304454,0.6604509754113526
P,TMA108,P40462,intensity,samplingTime:genotypeWT,-0.014038514689586622,0.04092640258517207,-0.3430185357819081,0.7351637144872077,0.6422720770918573
P,TMA108,P40462,normed_intensity,(Intercept),26.963418717449283,0.39458248652075717,68.33404836387957,3.5142908448362673e-25,1.9300224690615446e-24
P,TMA108,P40462,normed_intensity,samplingTime,-0.05623084985667335,0.0228575497248907,-2.46005589109321,0.023118656115844082,0.04863554466605622
P,TMA108,P40462,normed_intensity,genotypeWT,0.15050704423528444,0.5580239039125539,0.26971433155463875,0.7901432773650423,0.6533706628408671
P,TMA108,P40462,normed_intensity,samplingTime:genotypeWT,-0.007347629149058552,0.03232545682355784,-0.22730163379172466,0.8224965983339612,0.6598311897253486
P,TMA108,P40462,normed_ratio,(Intercept),-0.08297518486155861,0.10427962307437197,-0.7956989334568357,0.4355498800650305,0.5076951695184778
P,TMA108,P40462,normed_ratio,samplingTime,-0.01290913165605455,0.006040756371963122,-2.1370058418461504,0.04513704264341355,0.08680306094480668
P,TMA108,P40462,normed_ratio,genotypeWT,0.09282944187815295,0.14747365723093123,0.6294645675789401,0.5361699524335916,0.5682496817170843
P,TMA108,P40462,normed_ratio,samplingTime:genotypeWT,-0.0029186279364152084,0.008542919588221943,-0.34164291332428065,0.7361831761694919,0.642380423892379
P,TMA108,P40462,ratio,(Intercept),-0.15220896584514956,0.1485641915002903,-1.0245333300578838,0.31781655302794254,0.4150813502290399
P,TMA108,P40462,ratio,samplingTime,-0.038684532837807505,0.00860609254226855,-4.495017064691049,2.213257649388203e-4,7.352558782187902e-4
P,TMA108,P40462,ratio,genotypeWT,0.07538202655400107,0.21010149450270424,0.3587886260991391,0.723512937551583,0.6393652419361181
P,TMA108,P40462,ratio,samplingTime:genotypeWT,-0.007603280799807885,0.012170852792314136,-0.6247122473298945,0.5392222626182614,0.5699724470981253
P,TMA17,Q12513,intensity,(Intercept),27.32727828234505,0.26155877352797563,104.47853808819835,7.381901889755339e-29,6.795419960168261e-28
P,TMA17,Q12513,intensity,samplingTime,0.013178164239077982,0.015151692931466742,0.8697486346037165,0.394756660675864,0.47815473098855565
P,TMA17,Q12513,intensity,genotypeWT,0.7392603424128532,0.36989996488093607,1.9985412614213343,0.0594352200277129,0.10931709797046739
P,TMA17,Q12513,intensity,samplingTime:genotypeWT,0.009418167460781873,0.02142772963659283,0.4395317479038079,0.6649888227612506,0.6212032662824484
P,TMA17,Q12513,normed_intensity,(Intercept),26.803518478081685,0.37313656888618396,71.83299819176241,1.2995159797467867e-25,7.386923525363929e-25
P,TMA17,Q12513,normed_intensity,samplingTime,0.06338426134794163,0.02161522107252062,2.932390149297242,0.008235604943925993,0.019556627759587636
P,TMA17,Q12513,normed_intensity,genotypeWT,0.73229336301415,0.5276947963362041,1.3877214027852427,0.18049020186156225,0.2719356175758852
P,TMA17,Q12513,normed_intensity,samplingTime:genotypeWT,0.01610905300131017,0.030568538794451382,0.5269814533704237,0.604003197501618,0.598658517255227
P,TMA17,Q12513,normed_ratio,(Intercept),0.24859779897186332,0.26815184961501776,0.927078442042343,0.3649391762411882,0.4552992038427984
P,TMA17,Q12513,normed_ratio,samplingTime,-0.0038182643507767232,0.015533619574558202,-0.24580648009627337,0.8083369580436149,0.6572861181462699
P,TMA17,Q12513,normed_ratio,genotypeWT,0.5086955383957225,0.3792239825009888,1.341411835403622,0.1948213979266262,0.28889326780786906
P,TMA17,Q12513,normed_ratio,samplingTime:genotypeWT,0.027482037864634098,0.0219678554750844,1.251011410549555,0.22536737511520802,0.32285855894775545
P,TMA17,Q12513,ratio,(Intercept),0.1443324894792154,0.23877934865144415,0.6044596833619115,0.552334337770934,0.5767981375327955
P,TMA17,Q12513,ratio,samplingTime,-0.02745791974377176,0.013832116278658714,-1.9850845084447428,0.061021108788198726,0.11165493440558644
P,TMA17,Q12513,ratio,genotypeWT,0.48560116408519993,0.3376849932774862,1.4380300390967224,0.1658898087496713,0.2543752337272357
P,TMA17,Q12513,ratio,samplingTime:genotypeWT,0.0176891369409673,0.019561566437600823,0.9042801862209572,0.3766109968940422,0.464612968660134
P,TMA19,P35691,intensity,(Intercept),32.87085618410054,0.25098837185552525,130.96565367188313,8.096908266742741e-31,1.1342465317980964e-29
P,TMA19,P35691,intensity,samplingTime,-0.05555663564526819,0.014539366003400228,-3.821118172021773,0.0010685435520957488,0.0030973336053040784
P,TMA19,P35691,intensity,genotypeWT,-0.06297396650079916,0.3549511594760255,-0.1774158636184216,0.8609662558272713,0.6665480227906501
P,TMA19,P35691,intensity,samplingTime:genotypeWT,-0.008498255338723329,0.02056176859031491,-0.4133037146778421,0.6837818986938801,0.6280143705532595
P,TMA19,P35691,normed_intensity,(Intercept),32.34709637983715,0.11363920375312689,284.6473339439171,1.4761586145458604e-37,1.016135672258681e-35
P,TMA19,P35691,normed_intensity,samplingTime,-0.005350538536404169,0.00658294232313182,-0.8127883055579714,0.4259094238406451,0.5007451209611452
P,TMA19,P35691,normed_intensity,genotypeWT,-0.06994094589949229,0.16071010316495157,-0.435199433776142,0.6680778793040871,0.6222097446647229
P,TMA19,P35691,normed_intensity,samplingTime:genotypeWT,-0.001807369798195419,0.009309686313692871,-0.19413863553459407,0.8480256554887202,0.6645215682289649
P,TMA19,P35691,normed_ratio,(Intercept),-0.1969898542421605,0.1013710724671562,-1.94325510668721,0.06619402832492163,0.11941535899285147
P,TMA19,P35691,normed_ratio,samplingTime,-0.016638546121978185,0.005872268559141003,-2.8334102833355557,0.010268352263290486,0.023801374392948348
P,TMA19,P35691,normed_ratio,genotypeWT,-0.03847821562114371,0.14336034551535815,-0.2684020848500365,0.7911388045296183,0.6537511028286677
P,TMA19,P35691,normed_ratio,samplingTime:genotypeWT,0.001788899882696148,0.008304641838234322,0.21540963686839648,0.8316294775678108,0.6613047757130194
P,TMA19,P35691,ratio,(Intercept),-0.10137005735929744,0.12024819563691132,-0.8430068893955274,0.409193733022142,0.4883943787622516
P,TMA19,P35691,ratio,samplingTime,-0.041839719036361925,0.006965790943573707,-6.006456319933226,7.141796441500679e-6,2.871310954625412e-5
P,TMA19,P35691,ratio,genotypeWT,-0.10983135270704954,0.17005662912061323,-0.6458516393921421,0.5257171284059214,0.5619635843062444
P,TMA19,P35691,ratio,samplingTime:genotypeWT,-0.0011313771147922688,0.00985111602505762,-0.11484760832320533,0.9097111220513657,0.6714584742810288
P,TMA20,P89886,intensity,(Intercept),27.493930232220094,0.3186356939544725,86.2864103233472,3.359924431652947e-27,2.3053289940617895e-26
P,TMA20,P89886,intensity,samplingTime,-0.059726390175658624,0.018458070156406377,-3.2357873639855543,0.004143215609024602,0.010531873720161504
P,TMA20,P89886,intensity,genotypeWT,-0.0383393399323153,0.45061891984657787,-0.08508151398829124,0.9330425325843748,0.6728433750495859
P,TMA20,P89886,intensity,samplingTime:genotypeWT,-0.005239907846995428,0.02610365315042398,-0.20073465644061855,0.842933336252862,0.663685459864321
P,TMA20,P89886,normed_intensity,(Intercept),26.970170427956713,0.11398407417598677,236.61349730591195,5.943299851008256e-36,2.4445397931414695e-34
