genotype,Gene names,Protein IDs,data,term,estimate,std.error,statistic,p.value,qvalue
rim15KO,MCA1,Q08601,normed_intensity,samplingTime,-0.040607950612361686,0.01575343609286863,-2.5777202111953446,0.017971312897246558,0.02966692922720067
rim15KO,MCA1,Q08601,normed_intensity,nutrientP,-0.002367889208201983,0.38459038761301506,-0.0061569120926251945,0.9951485260083823,0.5747730291688775
rim15KO,MCA1,Q08601,normed_intensity,samplingTime:nutrientP,-0.03444058334546925,0.02227872297651263,-1.5458957581086796,0.13780723384351368,0.16246088592468247
rim15KO,MCD4,P36051,intensity,(Intercept),24.46681833045157,0.3272749876877041,74.75920632773368,5.864034774243626e-26,2.974161374205699e-25
rim15KO,MCD4,P36051,intensity,samplingTime,-0.12572909417193676,0.018958531005129044,-6.631795160601947,1.8561386018800957e-6,6.612096407634882e-6
rim15KO,MCD4,P36051,intensity,nutrientP,-0.1339288037792231,0.46283672621343874,-0.2893651177488049,0.7752803352046854,0.5166618132152233
rim15KO,MCD4,P36051,intensity,samplingTime:nutrientP,0.007832174378621938,0.02681141167012431,0.2921209250369033,0.773202890876354,0.5160920650945329
rim15KO,MCD4,P36051,normed_intensity,(Intercept),24.103215441590887,0.31351530722038823,76.88050594814284,3.3571449110029903e-26,1.7466346351084541e-25
rim15KO,MCD4,P36051,normed_intensity,samplingTime,-0.058708545124182956,0.018161454116964282,-3.232590559438981,0.004173616399204774,0.008248715747978228
rim15KO,MCD4,P36051,normed_intensity,nutrientP,-0.2940857191819198,0.44337759948264055,-0.663285018289324,0.5147211671553136,0.4140745039109535
rim15KO,MCD4,P36051,normed_intensity,samplingTime:nutrientP,-0.008982277560268079,0.025684174724627563,-0.34972031052472635,0.7302043008816924,0.502082155523079
rim15KO,MCK1,P21965,intensity,(Intercept),27.69866555415717,0.25341040261279657,109.3035852852493,2.996929323770569e-29,2.6203240459162147e-28
rim15KO,MCK1,P21965,intensity,samplingTime,-0.06381990186263044,0.014679670478030355,-4.34750234742282,3.122281852780208e-4,8.173859222434673e-4
rim15KO,MCK1,P21965,intensity,nutrientP,0.19992901279216344,0.3583764282214433,0.5578743383999182,0.5831216095446352,0.44420553744443914
rim15KO,MCK1,P21965,intensity,samplingTime:nutrientP,0.0273829169501111,0.02076018908119846,1.3190109609796636,0.20206909929945538,0.21757611170963764
rim15KO,MCK1,P21965,normed_intensity,(Intercept),27.335062665296476,0.11083679071133014,246.62445104973784,2.59545229983428e-36,1.1124975584539127e-34
rim15KO,MCK1,P21965,normed_intensity,samplingTime,0.0032006471851237163,0.006420602894391915,0.4984963620658313,0.6235721892875707,0.4621185373972011
rim15KO,MCK1,P21965,normed_intensity,nutrientP,0.039772097389471996,0.15674689263387134,0.2537345188869005,0.8022908444971915,0.5254687074300819
rim15KO,MCK1,P21965,normed_intensity,samplingTime:nutrientP,0.010568465011220819,0.009080103691860993,1.1639145729903864,0.2581562505993728,0.2607692215439938
rim15KO,MCK1,P21965,normed_ratio,(Intercept),-0.12266407185684264,0.1070477472770724,-1.14588186091717,0.2653702820724827,0.2659085585067068
rim15KO,MCK1,P21965,normed_ratio,samplingTime,0.00630251554232227,0.0062011095015857935,1.0163528866423894,0.3215996087386084,0.303767125653676
rim15KO,MCK1,P21965,normed_ratio,nutrientP,0.11849264525407548,0.15138837602072336,0.7827063633858862,0.4429691909070961,0.3776123598367422
rim15KO,MCK1,P21965,normed_ratio,samplingTime:nutrientP,-0.015116301282273665,0.00876969315890329,-1.7236978544599457,0.10018764169254549,0.12608800712341245
rim15KO,MCK1,P21965,ratio,(Intercept),-0.36091323746800386,0.15521635894830094,-2.3252267989884747,0.03069627539348337,0.046965420191655546
rim15KO,MCK1,P21965,ratio,samplingTime,-0.023764782416634576,0.008991442255992362,-2.6430445461401364,0.015600576326393865,0.026224363097366463
rim15KO,MCK1,P21965,ratio,nutrientP,0.26238778948703245,0.21950907992685767,1.1953391156960902,0.2459363099856693,0.2518763079359814
rim15KO,MCK1,P21965,ratio,samplingTime:nutrientP,-0.008493577125601616,0.012715819583718932,-0.6679535730812518,0.5117984868979103,0.4127137651445767
rim15KO,MCM3,P24279,intensity,(Intercept),28.557420808800728,0.2508083351403681,113.86153013143762,1.3254640320746022e-29,1.2495786867268194e-28
rim15KO,MCM3,P24279,intensity,samplingTime,-0.06250316243344678,0.014528936756513736,-4.30197773456649,3.472563744268531e-4,9.010881101345526e-4
rim15KO,MCM3,P24279,intensity,nutrientP,0.43798153681328866,0.35469654911172505,1.2348063095345476,0.2312136965390559,0.24025992025724363
rim15KO,MCM3,P24279,intensity,samplingTime:nutrientP,0.04952063907709177,0.02054701940792269,2.4101130238869195,0.025695542564186713,0.040319536335132966
rim15KO,MCM3,P24279,normed_intensity,(Intercept),28.19381791994006,0.10922184253215328,258.13351309872127,1.0427174665423118e-36,5.100024044276257e-35
rim15KO,MCM3,P24279,normed_intensity,samplingTime,0.004517386614307114,0.006327051458203895,0.7139797493585577,0.4834896560972852,0.3984550028978754
rim15KO,MCM3,P24279,normed_intensity,nutrientP,0.2778246214105927,0.1544630110163497,1.7986482302949884,0.08718511083340358,0.11262930112892618
rim15KO,MCM3,P24279,normed_intensity,samplingTime:nutrientP,0.032706187138201684,0.008947801982024415,3.655220265703958,0.0015729052721030158,0.003487892287819054
rim15KO,MCR1,P36060,intensity,(Intercept),29.674660811397068,0.1879011620519567,157.92696802583745,1.9224262313700738e-32,3.288930072023607e-31
rim15KO,MCR1,P36060,intensity,samplingTime,-0.04384421407199349,0.010884822063032458,-4.02801385434671,6.589160914932255e-4,0.0016009076562038776
rim15KO,MCR1,P36060,intensity,nutrientP,-0.0244427956131465,0.2657323717595419,-0.09198275487212562,0.9276268501565363,0.5592478203286905
rim15KO,MCR1,P36060,intensity,samplingTime:nutrientP,0.020126938941237127,0.015393462985558392,1.3074990962150308,0.20587514731574635,0.22067224903494156
rim15KO,MCR1,P36060,normed_intensity,(Intercept),29.31105792253639,0.17391199140384925,168.539602622753,5.2401230752860614e-33,1.0171398032185913e-31
rim15KO,MCR1,P36060,normed_intensity,samplingTime,0.02317633497576034,0.010074451165635125,2.300505962529943,0.03231351809937935,0.04909766379421269
rim15KO,MCR1,P36060,normed_intensity,nutrientP,-0.18459971101584452,0.2459486969026367,-0.7505618583900109,0.46165622528569383,0.3873270640134728
rim15KO,MCR1,P36060,normed_intensity,samplingTime:nutrientP,0.003312487002347184,0.014247425471906626,0.2324972331933805,0.8185144832189909,0.5305616673948738
rim15KO,MCR1,P36060,normed_ratio,(Intercept),0.17652308164898486,0.15933218174229338,1.1078934570449575,0.28105429676391985,0.2766717931577271
rim15KO,MCR1,P36060,normed_ratio,samplingTime,0.0195624590159361,0.009229865468847177,2.1194739058725935,0.046756838520697196,0.06724762567646675
rim15KO,MCR1,P36060,normed_ratio,nutrientP,-0.23681892291784892,0.2253297323424461,-1.050988346970306,0.3057978435548742,0.2934423751284147
rim15KO,MCR1,P36060,normed_ratio,samplingTime:nutrientP,-0.014433024655212163,0.01305300092492278,-1.105724632843198,0.28196977176123256,0.27725530901681705
rim15KO,MCR1,P36060,ratio,(Intercept),-0.06093317304144833,0.18714747526051367,-0.32558907330503883,0.7481170608897492,0.5077380430424676
rim15KO,MCR1,P36060,ratio,samplingTime,-0.013161561376111314,0.010841162159461204,-1.2140360214633512,0.2388756593775072,0.246332682068286
rim15KO,MCR1,P36060,ratio,nutrientP,-0.05695677202263897,0.26466649767730166,-0.21520204681169852,0.831789125351293,0.5340579182999742
rim15KO,MCR1,P36060,ratio,samplingTime:nutrientP,-0.009452143794227383,0.015331718557796022,-0.6165090859576903,0.5445129410457958,0.42786664102520294
rim15KO,MCT1,Q12283,intensity,(Intercept),22.035677423514237,0.24589037852265902,89.61585872496279,1.5786655361212316e-27,9.884166981544846e-27
rim15KO,MCT1,Q12283,intensity,samplingTime,-0.030791870785953166,0.014244047178860809,-2.161736085208319,0.04293866833415748,0.06247924052157229
rim15KO,MCT1,Q12283,intensity,nutrientP,0.22877815281906977,0.3477415081637984,0.6578971662804984,0.5181057267242565,0.41598346918334517
rim15KO,MCT1,Q12283,intensity,samplingTime:nutrientP,0.05003094437661679,0.020144124703427174,2.4836494567621936,0.021987100769861354,0.03524499969274441
rim15KO,MCT1,Q12283,normed_intensity,(Intercept),21.67207453465356,0.2732056232180255,79.32514082024827,1.798565277910538e-26,9.636564504206137e-26
rim15KO,MCT1,Q12283,normed_intensity,samplingTime,0.03622867826180059,0.015826376818924678,2.289132798764117,0.03308362094258508,0.05008291962196285
rim15KO,MCT1,Q12283,normed_intensity,nutrientP,0.0686212374163695,0.3863710976715254,0.1776044787767952,0.8608200679069453,0.5417274238879165
rim15KO,MCT1,Q12283,normed_intensity,samplingTime:nutrientP,0.03321649243772691,0.02238187674055044,1.4840798572331881,0.1533776736170498,0.17661671507417856
rim15KO,MDH1,P17505,intensity,(Intercept),30.655153021783917,0.3067640607028588,99.93071858400471,1.794833149723923e-28,1.3368225796662162e-27
rim15KO,MDH1,P17505,intensity,samplingTime,-0.016129194714659522,0.01777036490684723,-0.9076456673348707,0.3748725568151263,0.3376398980202788
rim15KO,MDH1,P17505,intensity,nutrientP,0.029001524406706017,0.43382989509462627,0.06684999059453994,0.947364897830294,0.5636072363275483
rim15KO,MDH1,P17505,intensity,samplingTime:nutrientP,0.02392355116695729,0.02513109105958225,0.9519503594268129,0.3524859896569913,0.3237484036265756
rim15KO,MDH1,P17505,normed_intensity,(Intercept),30.291550132923238,0.3051664184222313,99.26239685721758,2.052093676688051e-28,1.5141662080416689e-27
rim15KO,MDH1,P17505,normed_intensity,samplingTime,0.05089135433309461,0.01767781597444521,2.878825891539,0.009282145753160753,0.01661068647730995
rim15KO,MDH1,P17505,normed_intensity,nutrientP,-0.13115539099598442,0.43157048771354223,-0.30390259466268155,0.7643412606338724,0.5135494525478799
rim15KO,MDH1,P17505,normed_intensity,samplingTime:nutrientP,0.007109099228066997,0.025000207104196162,0.2843616134233452,0.7790566078869563,0.5181648177941451
rim15KO,MDH1,P17505,normed_ratio,(Intercept),0.37490376212898263,0.24259837511246798,1.5453679850707087,0.13793441301462867,0.16257422829601254
rim15KO,MDH1,P17505,normed_ratio,samplingTime,0.08645522139680656,0.014053346541570887,6.151931224428667,5.197024327459273e-6,1.781630824264317e-5
rim15KO,MDH1,P17505,normed_ratio,nutrientP,-0.2763696655047505,0.34308591229372776,-0.8055406987044715,0.42998148391554314,0.37029566886777654
rim15KO,MDH1,P17505,normed_ratio,samplingTime:nutrientP,-0.07383701421230188,0.019874433275818573,-3.7151758335740888,0.0013679988817201264,0.00308158434824324
rim15KO,MDH1,P17505,ratio,(Intercept),0.14143601917263676,0.23119493094047497,0.6117609006274097,0.547587955964415,0.4290819139266418
rim15KO,MDH1,P17505,ratio,samplingTime,0.050731222277771944,0.013392762757189888,3.78795795890112,0.0011545083737252325,0.002644995416209924
rim15KO,MDH1,P17505,ratio,nutrientP,-0.0937521780295304,0.3269590068879308,-0.286739854399133,0.7772609819348004,0.5173755538364373
rim15KO,MDH1,P17505,ratio,samplingTime:nutrientP,-0.06155756133330889,0.01894022672886322,-3.2500963274901373,0.004009766963632141,0.007963115095615186
rim15KO,MDH3,P32419,intensity,(Intercept),28.811457380781565,0.4270680159684569,67.4633929573166,4.536885911951932e-25,2.116356601042733e-24
rim15KO,MDH3,P32419,intensity,samplingTime,0.0022181909556107985,0.024739385918984263,0.08966232884174483,0.9294473929903255,0.5596794296964447
rim15KO,MDH3,P32419,intensity,nutrientP,0.17652127137030982,0.6039653802383612,0.29227051275793964,0.7730901751900118,0.5160920650945329
rim15KO,MDH3,P32419,intensity,samplingTime:nutrientP,-0.057354015866107784,0.03498677509140951,-1.6393055866469448,0.11678534604033339,0.14248446763132797
rim15KO,MDH3,P32419,normed_intensity,(Intercept),28.447854491920868,0.3307570725401529,86.00830293195736,3.5834226850710466e-27,2.1168440136622986e-26
rim15KO,MDH3,P32419,normed_intensity,samplingTime,0.06923874000336509,0.019160242764723192,3.613667157226407,0.0017324499571587132,0.0037930928196886608
rim15KO,MDH3,P32419,normed_intensity,nutrientP,0.01636435596762225,0.4677611378371058,0.03498442825603227,0.9724389723360942,0.5690818217789761
rim15KO,MDH3,P32419,normed_intensity,samplingTime:nutrientP,-0.07416846780499824,0.0270966751762325,-2.737179647414977,0.01269929985320047,0.021946664780412916
rim15KO,MDH3,P32419,normed_ratio,(Intercept),0.07916613856545585,0.13283475510871295,0.5959745888842546,0.557877524170455,0.433626775139965
rim15KO,MDH3,P32419,normed_ratio,samplingTime,0.037211945807085034,0.007694910757098087,4.83591648840882,1.0032047144905115e-4,2.882554189084268e-4
rim15KO,MDH3,P32419,normed_ratio,nutrientP,-0.13071347785829915,0.1878567122292506,-0.695814785147433,0.49455179049455633,0.4039660774739545
rim15KO,MDH3,P32419,normed_ratio,samplingTime:nutrientP,-0.04948372671952714,0.010882247153938733,-4.547197469377172,1.9600105560030182e-4,5.344253979111306e-4
rim15KO,MDH3,P32419,ratio,(Intercept),-0.12028569059594078,0.12634930307115455,-0.9520091339815385,0.35245690827063636,0.3237484036265756
rim15KO,MDH3,P32419,ratio,samplingTime,0.004283922606865012,0.007319218607798686,0.5852978079245315,0.5648936722025226,0.4365949944220793
rim15KO,MDH3,P32419,ratio,nutrientP,0.015173969010304659,0.1786848979996153,0.08492026567537525,0.9331691116088732,0.5606391500575049
rim15KO,MDH3,P32419,ratio,samplingTime:nutrientP,-0.04447349467036899,0.010350938221122423,-4.2965665256908885,3.516742587307821e-4,9.107579754286047e-4
rim15KO,MDM38,Q08179,intensity,(Intercept),28.128480489304547,0.2753593886789846,102.15188457618518,1.1572656476948396e-28,8.960646237637159e-28
rim15KO,MDM38,Q08179,intensity,samplingTime,-0.07073370217307563,0.015951141102189526,-4.434397622084003,2.549189951883134e-4,6.795088823581644e-4
rim15KO,MDM38,Q08179,intensity,nutrientP,-0.21081077060769507,0.3894169819965845,-0.5413497108596668,0.594246167935681,0.44898498368864215
rim15KO,MDM38,Q08179,intensity,samplingTime:nutrientP,0.012644545679951932,0.022558320082043344,0.5605269201768761,0.5813456391752232,0.44351144087496275
rim15KO,MDM38,Q08179,normed_intensity,(Intercept),27.764877600443857,0.1498945250030757,185.22943116083889,7.937484909395155e-34,1.828026827618278e-32
rim15KO,MDM38,Q08179,normed_intensity,samplingTime,-0.003713153125321592,0.008683156692932537,-0.42762710113751956,0.6734916901371499,0.48115245660038625
rim15KO,MDM38,Q08179,normed_intensity,nutrientP,-0.37096768601038826,0.21198287018482265,-1.74998897640621,0.09544824078896282,0.12128205504404253
rim15KO,MDM38,Q08179,normed_intensity,samplingTime:nutrientP,-0.004169906258938309,0.012279837959355904,-0.3395733944323991,0.7377178202834355,0.5042759618904572
rim15KO,MDM38,Q08179,normed_ratio,(Intercept),0.050423576678340076,0.07301250539281101,0.6906156199826133,0.49774461912976475,0.40561834683289966
rim15KO,MDM38,Q08179,normed_ratio,samplingTime,-0.009823186070566018,0.0042295008764086026,-2.3225402612771613,0.03086833934492578,0.04719944172837061
rim15KO,MDM38,Q08179,normed_ratio,nutrientP,-0.15706764598256243,0.10325527534935207,-1.5211585601911626,0.1438736451964242,0.16794324368391672
rim15KO,MDM38,Q08179,normed_ratio,samplingTime:nutrientP,0.00654886603096734,0.005981417501485936,1.0948685707594288,0.28658490498101774,0.2805665503530751
rim15KO,MDM38,Q08179,ratio,(Intercept),-0.2208217758299429,0.12390662817661358,-1.7821627388261163,0.08991236258731168,0.11558362406544563
rim15KO,MDM38,Q08179,ratio,samplingTime,-0.04121849302708041,0.00717771825040567,-5.742562133133441,1.2795540186541704e-5,4.19651243296372e-5
rim15KO,MDM38,Q08179,ratio,nutrientP,0.06439061423405197,0.17523043403528718,0.3674625049498266,0.7171338328651713,0.4977367241803929
rim15KO,MDM38,Q08179,ratio,samplingTime:nutrientP,0.00872946261365286,0.010150826496616578,0.8599755514058407,0.3999940198034344,0.3526087644368466
rim15KO,MDN1,Q12019,intensity,(Intercept),26.72643979796787,0.4616605033134635,57.89197820940911,9.533788077828974e-24,4.0998400961458225e-23
rim15KO,MDN1,Q12019,intensity,samplingTime,-0.0523023786572855,0.026743274906983094,-1.9557207873456262,0.0646131561838647,0.08810682259286225
rim15KO,MDN1,Q12019,intensity,nutrientP,0.47337668444722997,0.6528865449978892,0.7250519834939475,0.4768183461147938,0.39499981215060265
rim15KO,MDN1,Q12019,intensity,samplingTime:nutrientP,0.0028470072408810897,0.03782070207572755,0.07527642493734227,0.9407426586460059,0.5624530993901687
rim15KO,MDN1,Q12019,normed_intensity,(Intercept),26.362836909107195,0.35713377663530793,73.81782019466607,7.548948007243166e-26,3.785009201297259e-25
rim15KO,MDN1,Q12019,normed_intensity,samplingTime,0.014718170390468065,0.020688204207588747,0.7114281279701028,0.4850347747531967,0.3992930979457578
rim15KO,MDN1,Q12019,normed_intensity,nutrientP,0.3132197690445255,0.505063430499176,0.6201592713512377,0.5421553060531201,0.42681230468564363
rim15KO,MDN1,Q12019,normed_intensity,samplingTime:nutrientP,-0.013967444698008605,0.029257538971516128,-0.4773964314499146,0.6382554716102764,0.4678882577054255
rim15KO,MDN1,Q12019,normed_ratio,(Intercept),-0.0892417608664491,0.11180838541718349,-0.7981669758799128,0.43414928807360376,0.37268299805962074
rim15KO,MDN1,Q12019,normed_ratio,samplingTime,-0.0034996176249128216,0.00647688586451891,-0.5403241153413109,0.5949400414995669,0.44932025760707245
rim15KO,MDN1,Q12019,normed_ratio,nutrientP,-0.2448034775711113,0.15812093504401908,-1.5482040850755199,0.13725213146002269,0.16195522021079953
rim15KO,MDN1,Q12019,normed_ratio,samplingTime:nutrientP,-0.012898266010875384,0.00915969983154523,-1.4081537875788077,0.17444077661262433,0.19519305751020302
rim15KO,MDN1,Q12019,ratio,(Intercept),-0.3191845614875833,0.14401945625737408,-2.2162600094613287,0.03843201509097305,0.056816567106714566
rim15KO,MDN1,Q12019,ratio,samplingTime,-0.028414798244173044,0.008342823098362415,-3.4058972495473974,0.0028029743678080836,0.0058167163944431565
