Protein IDs,Gene names,genotype,nutrient,samplingTime,replicate,ratio,normalized_ratio,intensity,normalized_intensity
P38629,RFC3,rim15KO,P,T06,R1,0.86805,0.86862,45613001,38427363.59
P38629,RFC3,rim15KO,P,T06,R2,0.80664,0.98763,26426001,24057502.94
P38629,RFC3,rim15KO,P,T06,R3,0.86234,0.95927,10284001,11421715.58
P38629,RFC3,rim15KO,P,T16,R1,0.62037,0.84121,10111001,13442766.73
P38629,RFC3,rim15KO,P,T16,R2,0.70878,0.93441,23197001,16011610.06
P38629,RFC3,rim15KO,P,T16,R3,0.51919,0.86753,16256001,21829693.09
P38629,RFC3,rim15KO,P,T30,R1,0.56952,0.88026,15803001,23254704.4
P38629,RFC3,rim15KO,P,T30,R2,0.51281,0.92521,18906001,22012663.58
P38629,RFC3,rim15KO,P,T30,R3,0.4522,0.82932,9766401,22910356.53
P38629,RFC3,WT,C,T00,R1,0.98591,0.90084,105260001,37761748.94
P38629,RFC3,WT,C,T00,R2,0.92206,0.98964,91041001,33792319.09
P38629,RFC3,WT,C,T00,R3,1.141,1.0234,147650001,32843932.45
P38629,RFC3,WT,C,T06,R1,0.63706,0.94734,20415001,27662196.86
P38629,RFC3,WT,C,T06,R2,0.72166,1.0693,45725001,43522163.04
P38629,RFC3,WT,C,T06,R3,0.80401,1.0893,46853001,38752570.65
P38629,RFC3,WT,C,T16,R1,NaN,NaN,10397001,22362970.13
P38629,RFC3,WT,C,T16,R2,0.50325,1.2421,10835001,12568235.1
P38629,RFC3,WT,C,T16,R3,0.93015,1.7222,19388001,25451336.34
P38629,RFC3,WT,C,T30,R1,0.47401,1.1743,15832001,40479651
P38629,RFC3,WT,C,T30,R2,0.59895,1.5705,45268001,62977146.47
P38629,RFC3,WT,C,T30,R3,0.43337,0.79377,20155001,34799526.87
P38629,RFC3,WT,P,T00,R1,0.98591,0.90084,105260001,37761748.94
P38629,RFC3,WT,P,T00,R2,0.96059,0.98263,91041001,33792319.09
P38629,RFC3,WT,P,T00,R3,1.141,1.0234,147650001,32843932.45
P38629,RFC3,WT,P,T06,R1,0.64541,0.86454,31541001,31921706.06
P38629,RFC3,WT,P,T06,R2,0.36853,0.7916,8616201,15604594.03
P38629,RFC3,WT,P,T06,R3,0.86643,1.0024,11157001,11383113.19
P38629,RFC3,WT,P,T16,R1,0.51737,0.92016,8003301,12782824.1
P38629,RFC3,WT,P,T16,R2,0.571,0.7943,19548001,14454781.35
P38629,RFC3,WT,P,T16,R3,0.52127,0.8247,24546001,28676226
P38629,RFC3,WT,P,T30,R1,0.43454,0.87221,10594001,21232571.12
P38629,RFC3,WT,P,T30,R2,0.41395,0.85581,14696001,20520840.09
P38629,RFC3,WT,P,T30,R3,0.4669,0.86601,12220001,23667024.37
P38630,RFC1,rim15KO,C,T00,R1,1.0649,1.1811,34962001,15931339.13
P38630,RFC1,rim15KO,C,T00,R2,1.0956,1.1355,31860001,12043774.28
P38630,RFC1,rim15KO,C,T00,R3,0.90495,1.037,60319001,18443160.68
P38630,RFC1,rim15KO,C,T06,R1,0.81345,1.087,9214001,10179676.96
P38630,RFC1,rim15KO,C,T06,R2,0.89829,1.0534,13017001,17008334.67
P38630,RFC1,rim15KO,C,T06,R3,0.76529,1.1072,11776001,10443130.76
P38630,RFC1,rim15KO,C,T16,R1,NaN,NaN,9525301,15256123.4
P38630,RFC1,rim15KO,C,T16,R2,NaN,NaN,2533301,5431041.73
P38630,RFC1,rim15KO,C,T16,R3,NaN,NaN,1,1.303188502
P38630,RFC1,rim15KO,C,T30,R1,0.69055,1.2576,11314001,19710857.7
P38630,RFC1,rim15KO,C,T30,R2,NaN,NaN,1,2.510370165
P38630,RFC1,rim15KO,C,T30,R3,0.62709,1.2524,8406601,16803584.68
P38630,RFC1,rim15KO,P,T00,R1,1.0649,1.1811,34962001,15931339.13
P38630,RFC1,rim15KO,P,T00,R2,0.94673,1.0091,31860001,12043774.28
P38630,RFC1,rim15KO,P,T00,R3,0.90495,1.037,60319001,18443160.68
P38630,RFC1,rim15KO,P,T06,R1,NaN,NaN,9556401,8050934.772
P38630,RFC1,rim15KO,P,T06,R2,0.78349,0.86269,16850001,15339776.48
P38630,RFC1,rim15KO,P,T06,R3,0.93773,1.0173,15116001,16788277.65
P38630,RFC1,rim15KO,P,T16,R1,NaN,NaN,6426401,8544021.461
P38630,RFC1,rim15KO,P,T16,R2,0.95951,1.2283,16878001,11649952.97
P38630,RFC1,rim15KO,P,T16,R3,0.55924,0.91365,12064001,16200382.81
P38630,RFC1,rim15KO,P,T30,R1,0.57565,0.91793,13240001,19483154.47
P38630,RFC1,rim15KO,P,T30,R2,0.42226,0.80596,9268401,10791398.62
P38630,RFC1,rim15KO,P,T30,R3,0.35929,0.68222,4714701,11059906.39
P38630,RFC1,WT,C,T00,R1,1.1246,1.0367,38616001,13853388.95
P38630,RFC1,WT,C,T00,R2,0.94673,1.0091,56705001,21047588.08
P38630,RFC1,WT,C,T00,R3,1.3513,1.1613,116040001,25812461.42
P38630,RFC1,WT,C,T06,R1,0.77177,1.1509,9141701,12386946.87
P38630,RFC1,WT,C,T06,R2,0.58743,0.86154,17936001,17071920.02
P38630,RFC1,WT,C,T06,R3,0.87778,1.2598,29287001,24223562.02
P38630,RFC1,WT,C,T16,R1,NaN,NaN,2702601,5813040.264
P38630,RFC1,WT,C,T16,R2,NaN,NaN,1,1.159966215
P38630,RFC1,WT,C,T16,R3,NaN,NaN,1,1.312736488
P38630,RFC1,WT,C,T30,R1,0.37135,0.90464,7736001,19779598.33
P38630,RFC1,WT,C,T30,R2,NaN,NaN,7400501,10295626.61
P38630,RFC1,WT,C,T30,R3,0.7045,1.2909,13290001,22946451.2
P38630,RFC1,WT,P,T00,R1,1.1246,1.0367,38616001,13853388.95
P38630,RFC1,WT,P,T00,R2,1.0956,1.1355,56705001,21047588.08
P38630,RFC1,WT,P,T00,R3,1.3513,1.1613,116040001,25812461.42
P38630,RFC1,WT,P,T06,R1,NaN,NaN,10678001,10806886.23
P38630,RFC1,WT,P,T06,R2,0.55817,1.1085,18885001,34202170.29
P38630,RFC1,WT,P,T06,R3,0.76026,0.8177,12083001,12327879.87
P38630,RFC1,WT,P,T16,R1,NaN,NaN,5695401,9096660.133
P38630,RFC1,WT,P,T16,R2,1.12,1.5381,22310001,16497143.95
P38630,RFC1,WT,P,T16,R3,0.68123,1.0388,12757001,14903553.69
P38630,RFC1,WT,P,T30,R1,0.4544,0.85687,9839301,19719996.09
P38630,RFC1,WT,P,T30,R2,0.41701,0.85042,18523001,25864692.14
P38630,RFC1,WT,P,T30,R3,0.45642,0.81489,10155001,19667646.19
P38631,FKS1,rim15KO,C,T00,R1,0.82418,0.90195,1270500001,578936153.4
P38631,FKS1,rim15KO,C,T00,R2,0.96599,0.98352,1388200001,524769834.9
P38631,FKS1,rim15KO,C,T00,R3,0.79493,0.91571,2106600001,644114817.3
P38631,FKS1,rim15KO,C,T06,R1,0.49142,0.62387,214300001,236759772.8
P38631,FKS1,rim15KO,C,T06,R2,0.38587,0.45993,129170001,168776710.3
P38631,FKS1,rim15KO,C,T06,R3,0.21411,0.3141,195250001,173150570.6
P38631,FKS1,rim15KO,C,T16,R1,0.16717,0.31905,59732001,95669289.4
P38631,FKS1,rim15KO,C,T16,R2,0.23123,0.3613,44183001,94722151.92
P38631,FKS1,rim15KO,C,T16,R3,0.18115,0.32729,90925001,118492415.8
P38631,FKS1,rim15KO,C,T30,R1,0.084524,0.16953,28798001,50170872.35
P38631,FKS1,rim15KO,C,T30,R2,0.18705,0.31019,23818001,59791999.11
P38631,FKS1,rim15KO,C,T30,R3,0.20764,0.43274,19374001,38725837.76
P38631,FKS1,rim15KO,P,T00,R1,0.82418,0.90195,1270500001,578936153.4
P38631,FKS1,rim15KO,P,T00,R2,0.77133,0.80106,1388200001,524769834.9
P38631,FKS1,rim15KO,P,T00,R3,0.79493,0.91571,2106600001,644114817.3
P38631,FKS1,rim15KO,P,T06,R1,0.67738,0.67797,536520001,451999401.5
P38631,FKS1,rim15KO,P,T06,R2,0.57466,0.66714,451740001,411251645.7
P38631,FKS1,rim15KO,P,T06,R3,0.62671,0.68829,448980001,498650464.3
P38631,FKS1,rim15KO,P,T16,R1,0.2351,0.3248,109100001,145050511.2
P38631,FKS1,rim15KO,P,T16,R2,0.26683,0.34557,219130001,151253350.8
P38631,FKS1,rim15KO,P,T16,R3,0.17678,0.30623,87167001,117053934.7
P38631,FKS1,rim15KO,P,T30,R1,0.11855,0.19222,37189001,54724999.71
P38631,FKS1,rim15KO,P,T30,R2,0.11155,0.21116,44267001,51541021.33
P38631,FKS1,rim15KO,P,T30,R3,0.12786,0.2269,23563001,55274891.32
P38631,FKS1,WT,C,T00,R1,1.0505,0.94477,1631700001,585368090.4
P38631,FKS1,WT,C,T00,R2,0.77133,0.80106,1706100001,633264957.5
P38631,FKS1,WT,C,T00,R3,1.0447,0.95671,2830400001,629606947.6
P38631,FKS1,WT,C,T06,R1,0.23911,0.35511,77350001,104808760.7
P38631,FKS1,WT,C,T06,R2,0.22506,0.32678,257620001,245208954.4
P38631,FKS1,WT,C,T06,R3,0.28217,0.38493,197830001,163627108.8
P38631,FKS1,WT,C,T16,R1,0.099444,0.22945,27812001,59820995.27
P38631,FKS1,WT,C,T16,R2,0.081137,0.19277,69415001,80519055.97
P38631,FKS1,WT,C,T16,R3,0.088711,0.16189,70062001,91972945.12
P38631,FKS1,WT,C,T30,R1,0.082146,0.2031,27884001,71294502.12
P38631,FKS1,WT,C,T30,R2,0.053438,0.13234,46181001,64247318.2
P38631,FKS1,WT,C,T30,R3,0.12957,0.23434,13836001,23889172.15
P38631,FKS1,WT,P,T00,R1,1.0505,0.94477,1631700001,585368090.4
P38631,FKS1,WT,P,T00,R2,0.96599,0.98352,1706100001,633264957.5
P38631,FKS1,WT,P,T00,R3,1.0447,0.95671,2830400001,629606947.6
P38631,FKS1,WT,P,T06,R1,0.42766,0.56104,350830001,355064576.7
P38631,FKS1,WT,P,T06,R2,0.35483,0.75573,261000001,472690813.2
P38631,FKS1,WT,P,T06,R3,0.63139,0.70497,379440001,387129881.8
P38631,FKS1,WT,P,T16,R1,0.15296,0.27479,71950001,114918107.7
P38631,FKS1,WT,P,T16,R2,0.31516,0.42754,256640001,189772606.5
P38631,FKS1,WT,P,T16,R3,0.23131,0.35877,103610001,121043904.6
P38631,FKS1,WT,P,T30,R1,0.098646,0.20057,20515001,41116308.92
P38631,FKS1,WT,P,T30,R2,0.11798,0.24252,41645001,58151221.29
P38631,FKS1,WT,P,T30,R3,0.12103,0.22325,35850001,69432305.87
P38636,ATX1,rim15KO,C,T00,R1,1.3465,1.4798,11847001,5398392.116
P38636,ATX1,rim15KO,C,T00,R2,NaN,NaN,10837001,4096622.404
P38636,ATX1,rim15KO,C,T00,R3,2.1193,2.3658,41757001,12767636.5
P38636,ATX1,rim15KO,C,T06,R1,0.63924,0.82463,3123401,3450749.919
P38636,ATX1,rim15KO,C,T06,R2,NaN,NaN,2752301,3596224.393
P38636,ATX1,rim15KO,C,T06,R3,0.79792,1.1235,15006001,13307542.24
P38636,ATX1,rim15KO,C,T16,R1,NaN,NaN,1,1.601642131
P38636,ATX1,rim15KO,C,T16,R2,NaN,NaN,1548401,3319554.386
P38636,ATX1,rim15KO,C,T16,R3,NaN,NaN,3430501,4470589.459
P38636,ATX1,rim15KO,C,T30,R1,NaN,NaN,1,1.742165102
P38636,ATX1,rim15KO,C,T30,R2,NaN,NaN,2542901,6383622.804
P38636,ATX1,rim15KO,C,T30,R3,NaN,NaN,1,1.99885598
P38636,ATX1,rim15KO,P,T00,R1,1.3465,1.4798,11847001,5398392.116
P38636,ATX1,rim15KO,P,T00,R2,NaN,NaN,10837001,4096622.404
P38636,ATX1,rim15KO,P,T00,R3,2.1193,2.3658,41757001,12767636.5
P38636,ATX1,rim15KO,P,T06,R1,1.0892,1.0776,6411301,5401297.639
P38636,ATX1,rim15KO,P,T06,R2,NaN,NaN,3857001,3511307.401
P38636,ATX1,rim15KO,P,T06,R3,0.8814,0.93555,3838501,4263152.705
P38636,ATX1,rim15KO,P,T16,R1,0.91645,1.2566,7596101,10099159.7
P38636,ATX1,rim15KO,P,T16,R2,NaN,NaN,72455001,50011690.01
P38636,ATX1,rim15KO,P,T16,R3,0.62153,1.0379,7226201,9703847.214
P38636,ATX1,rim15KO,P,T30,R1,NaN,NaN,4040501,5945747.671
P38636,ATX1,rim15KO,P,T30,R2,0.67113,1.199,12388001,14423616
P38636,ATX1,rim15KO,P,T30,R3,0.63989,1.2418,4901401,11497873.62
P38636,ATX1,WT,C,T00,R1,1.3221,1.1859,11063001,3968822.556
P38636,ATX1,WT,C,T00,R2,NaN,NaN,6968801,2586658.148
P38636,ATX1,WT,C,T00,R3,1.2937,1.099,37342001,8306523.197
P38636,ATX1,WT,C,T06,R1,0.85528,1.2406,4195201,5684470.744
P38636,ATX1,WT,C,T06,R2,NaN,NaN,2662701,2534423.281
P38636,ATX1,WT,C,T06,R3,0.76724,1.0218,14060001,11629162.93
P38636,ATX1,WT,C,T16,R1,NaN,NaN,1,2.150905836
P38636,ATX1,WT,C,T16,R2,NaN,NaN,1520701,1763961.783
P38636,ATX1,WT,C,T16,R3,NaN,NaN,6548901,8596981.298
P38636,ATX1,WT,C,T30,R1,NaN,NaN,1,2.556824687
P38636,ATX1,WT,C,T30,R2,NaN,NaN,1877001,2611296.375
P38636,ATX1,WT,C,T30,R3,NaN,NaN,1,1.726595145
P38636,ATX1,WT,P,T00,R1,1.3221,1.1859,11063001,3968822.556
P38636,ATX1,WT,P,T00,R2,NaN,NaN,6968801,2586658.148
P38636,ATX1,WT,P,T00,R3,1.2937,1.099,37342001,8306523.197
P38636,ATX1,WT,P,T06,R1,0.97446,1.1747,5871201,5942067.36
P38636,ATX1,WT,P,T06,R2,NaN,NaN,2428201,4397656.326
P38636,ATX1,WT,P,T06,R3,1.4306,1.5517,3833301,3910988.191
P38636,ATX1,WT,P,T16,R1,0.76105,1.234,5983701,9557131.155
P38636,ATX1,WT,P,T16,R2,NaN,NaN,52637001,38922462.74
P38636,ATX1,WT,P,T16,R3,0.63772,1.0024,7365001,8604270.534
P38636,ATX1,WT,P,T30,R1,NaN,NaN,2628501,5268060.144
P38636,ATX1,WT,P,T30,R2,0.36556,0.71613,9316601,13009285.95
P38636,ATX1,WT,P,T30,R3,0.62186,1.085,4316301,8359573.861
P38682,GLO3,rim15KO,C,T00,R1,0.98216,1.0753,271340001,123643082.5
P38682,GLO3,rim15KO,C,T00,R2,0.96921,0.98566,213790001,80817276.65
P38682,GLO3,rim15KO,C,T00,R3,0.83173,0.94301,326180001,99732921.12
P38682,GLO3,rim15KO,C,T06,R1,0.65315,0.93642,136630001,150949546.6
P38682,GLO3,rim15KO,C,T06,R2,0.77987,0.92374,95018001,124152864.5
P38682,GLO3,rim15KO,C,T06,R3,0.93456,1.3638,79043001,70096495.01
P38682,GLO3,rim15KO,C,T16,R1,0.66975,1.2527,75601001,121085748.4
P38682,GLO3,rim15KO,C,T16,R2,0.57197,1.0145,27729001,59447085.66
P38682,GLO3,rim15KO,C,T16,R3,0.57737,1.1632,81679001,106443134.9
P38682,GLO3,rim15KO,C,T30,R1,0.62798,1.2841,59333001,103367883.7
P38682,GLO3,rim15KO,C,T30,R2,0.57551,1.0729,20351001,51088545.75
P38682,GLO3,rim15KO,C,T30,R3,0.28805,0.69525,58240001,116413374.3
P38682,GLO3,rim15KO,P,T00,R1,0.98216,1.0753,271340001,123643082.5
P38682,GLO3,rim15KO,P,T00,R2,1.0018,1.0279,213790001,80817276.65
P38682,GLO3,rim15KO,P,T00,R3,0.83173,0.94301,326180001,99732921.12
P38682,GLO3,rim15KO,P,T06,R1,0.93072,0.95616,121450001,102317392.9
P38682,GLO3,rim15KO,P,T06,R2,0.84073,0.96734,99389001,90481007.07
P38682,GLO3,rim15KO,P,T06,R3,0.85954,1.0082,105390001,117049251.2
P38682,GLO3,rim15KO,P,T16,R1,0.60332,0.91208,87934001,116909914.5
P38682,GLO3,rim15KO,P,T16,R2,0.61498,0.80624,173920001,120047381.9
P38682,GLO3,rim15KO,P,T16,R3,0.4758,0.83693,95156001,127782121.6
P38682,GLO3,rim15KO,P,T30,R1,0.43282,0.7196,44344001,65253848.63
P38682,GLO3,rim15KO,P,T30,R2,0.39642,0.73282,52405001,61016269.75
P38682,GLO3,rim15KO,P,T30,R3,0.3281,0.70196,27445001,64381419.31
P38682,GLO3,WT,C,T00,R1,1.0622,0.97851,273020001,97945208.38
P38682,GLO3,WT,C,T00,R2,1.0018,1.0279,266530001,98929787.03
P38682,GLO3,WT,C,T00,R3,1.0253,0.90811,444640001,98907728.13
P38682,GLO3,WT,C,T06,R1,0.6743,1.0394,121400001,164496231.3
P38682,GLO3,WT,C,T06,R2,0.61867,0.92504,111800001,106413947.9
P38682,GLO3,WT,C,T06,R3,0.58519,0.79979,111670001,92363338.77
P38682,GLO3,WT,C,T16,R1,0.40119,0.94333,55925001,120289411.1
P38682,GLO3,WT,C,T16,R2,0.26998,0.68027,73660001,85443112.55
P38682,GLO3,WT,C,T16,R3,0.41364,0.77341,40056001,52582974.07
P38682,GLO3,WT,C,T30,R1,0.4273,1.0639,36464001,93232057.94
P38682,GLO3,WT,C,T30,R2,0.32642,0.87619,64127001,89213913.71
P38682,GLO3,WT,C,T30,R3,0.31946,0.61381,47776001,82489811.37
P38682,GLO3,WT,P,T00,R1,1.0622,0.97851,273020001,97945208.38
P38682,GLO3,WT,P,T00,R2,0.96921,0.98566,266530001,98929787.03
P38682,GLO3,WT,P,T00,R3,1.0253,0.90811,444640001,98907728.13
P38682,GLO3,WT,P,T06,R1,0.77346,0.97659,99875001,101080508.7
P38682,GLO3,WT,P,T06,R2,0.4487,0.913,80878001,146476198.9
P38682,GLO3,WT,P,T06,R3,0.65283,0.73299,110290001,112525181.7
P38682,GLO3,WT,P,T16,R1,0.45273,0.78843,77819001,124292039.1
P38682,GLO3,WT,P,T16,R2,0.46268,0.64827,125250001,92616190.21
P38682,GLO3,WT,P,T16,R3,0.34807,0.56109,46905001,54797455.97
P38682,GLO3,WT,P,T30,R1,0.43251,0.8325,43870001,87924563.76
P38682,GLO3,WT,P,T30,R2,0.30716,0.64789,53401001,74566775.16
P38682,GLO3,WT,P,T30,R3,0.39500999999999997,0.69046,25669001,49714306.25
P38687,SRP68,rim15KO,C,T00,R1,0.89004,0.99242,216420001,98617365.45
P38687,SRP68,rim15KO,C,T00,R2,1.032,1.0597,249640001,94369357.46
P38687,SRP68,rim15KO,C,T00,R3,0.81833,0.93659,325020001,99378239.08
P38687,SRP68,rim15KO,C,T06,R1,0.94131,1.2697,95476001,105482390.1
P38687,SRP68,rim15KO,C,T06,R2,0.84427,0.99724,74578001,97445456.14
P38687,SRP68,rim15KO,C,T06,R3,0.76281,1.0819,108860001,96538648.84
P38687,SRP68,rim15KO,C,T16,R1,0.68249,1.3614,47021001,75310816.26
P38687,SRP68,rim15KO,C,T16,R2,0.75703,1.2423,35495001,76096299.5
P38687,SRP68,rim15KO,C,T16,R3,0.70047,1.3864,93822001,122267752.9
P38687,SRP68,rim15KO,C,T30,R1,0.78617,1.4982,62718001,109265112.6
P38687,SRP68,rim15KO,C,T30,R2,0.73104,1.3004,32454001,81471555.86
P38687,SRP68,rim15KO,C,T30,R3,0.42426,0.89246,40792001,81537335.14
P38687,SRP68,rim15KO,P,T00,R1,0.89004,0.99242,216420001,98617365.45
P38687,SRP68,rim15KO,P,T00,R2,0.96053,1.008,249640001,94369357.46
P38687,SRP68,rim15KO,P,T00,R3,0.81833,0.93659,325020001,99378239.08
P38687,SRP68,rim15KO,P,T06,R1,0.7749,0.76437,85930001,72393030.92
P38687,SRP68,rim15KO,P,T06,R2,0.70738,0.83011,59326001,54008756.12
P38687,SRP68,rim15KO,P,T06,R3,0.73921,0.82816,48107001,53429057.71
P38687,SRP68,rim15KO,P,T16,R1,0.5001,0.72943,13613001,18098741.85
P38687,SRP68,rim15KO,P,T16,R2,0.5444,0.72331,69489001,47964423.83
P38687,SRP68,rim15KO,P,T16,R3,0.44702,0.69979,35349001,47469106.5
P38687,SRP68,rim15KO,P,T30,R1,0.47349,0.74152,28641001,42146299.43
P38687,SRP68,rim15KO,P,T30,R2,0.35495,0.65039,27739001,32297115.45
P38687,SRP68,rim15KO,P,T30,R3,0.33619,0.64733,18500001,43397933.26
P38687,SRP68,WT,C,T00,R1,1.0606,0.97838,242180001,86881439.37
P38687,SRP68,WT,C,T00,R2,0.96053,1.008,266120001,98777604.49
P38687,SRP68,WT,C,T00,R3,1.0927,0.95137,426290001,94825871.33
P38687,SRP68,WT,C,T06,R1,0.6677,1.0273,73785001,99978208.33
P38687,SRP68,WT,C,T06,R2,0.71386,1.0643,117420001,111763199.9
P38687,SRP68,WT,C,T06,R3,0.77606,1.0612,113460001,93843865.1
P38687,SRP68,WT,C,T16,R1,0.44128,1.0153,23207001,49916073.9
P38687,SRP68,WT,C,T16,R2,0.39491,0.97459,77229001,89583031.97
P38687,SRP68,WT,C,T16,R3,0.54339,0.99144,96213001,126302317
P38687,SRP68,WT,C,T30,R1,0.48542,1.2226,26365001,67410685.42
P38687,SRP68,WT,C,T30,R2,0.39578,1.0412,103130001,143475148.8
P38687,SRP68,WT,C,T30,R3,0.60421,1.1275,39914001,68915320.34
P38687,SRP68,WT,P,T00,R1,1.0606,0.97838,242180001,86881439.37
P38687,SRP68,WT,P,T00,R2,1.032,1.0597,266120001,98777604.49
P38687,SRP68,WT,P,T00,R3,1.0927,0.95137,426290001,94825871.33
P38687,SRP68,WT,P,T06,R1,0.61936,0.80925,62087001,62836401.3
P38687,SRP68,WT,P,T06,R2,0.49149,1.0496,32319001,58532164.01
P38687,SRP68,WT,P,T06,R3,0.69345,0.77871,56617001,57764423.49
P38687,SRP68,WT,P,T16,R1,0.30259,0.51147,13279001,21209140.32
P38687,SRP68,WT,P,T16,R2,0.67926,0.96911,113440001,83883278.45
P38687,SRP68,WT,P,T16,R3,0.52153,0.85271,37402001,43695436.72
P38687,SRP68,WT,P,T30,R1,0.32731,0.64617,19802001,39687309.32
P38687,SRP68,WT,P,T30,R2,0.39346,0.80623,21374001,29845701.33
P38687,SRP68,WT,P,T30,R3,0.42359,0.82705,23620001,45745915.99
P38688,SRP72,rim15KO,C,T00,R1,0.98242,1.0959,265250001,120868016.7
P38688,SRP72,rim15KO,C,T00,R2,1.0937,1.1146,317760001,120120201.1
P38688,SRP72,rim15KO,C,T00,R3,0.91081,1.0077,285100001,87172284.7
P38688,SRP72,rim15KO,C,T06,R1,0.9236,1.2449,85585001,94554761.06
P38688,SRP72,rim15KO,C,T06,R2,0.90248,1.0865,85804001,112113624.7
P38688,SRP72,rim15KO,C,T06,R3,0.69516,1.0165,123050001,109122549.4
P38688,SRP72,rim15KO,C,T16,R1,0.59285,1.2882,56557001,90584075.63
P38688,SRP72,rim15KO,C,T16,R2,0.65441,1.1701,48619001,104232313.2
P38688,SRP72,rim15KO,C,T16,R3,0.55437,1.1685,95124001,123964504.3
P38688,SRP72,rim15KO,C,T30,R1,0.69846,1.4542,71610001,124756444.7
P38688,SRP72,rim15KO,C,T30,R2,0.5145,1.0259,36723001,92188326.1
P38688,SRP72,rim15KO,C,T30,R3,0.57706,1.3419,28767001,57501091.98
P38688,SRP72,rim15KO,P,T00,R1,0.98242,1.0959,265250001,120868016.7
P38688,SRP72,rim15KO,P,T00,R2,0.97973,1.0382,317760001,120120201.1
P38688,SRP72,rim15KO,P,T00,R3,0.91081,1.0077,285100001,87172284.7
P38688,SRP72,rim15KO,P,T06,R1,0.89581,0.92198,89247001,75187487.81
P38688,SRP72,rim15KO,P,T06,R2,0.71906,0.753,75805001,69010783.51
P38688,SRP72,rim15KO,P,T06,R3,0.76436,0.86519,63944001,71018098.18
P38688,SRP72,rim15KO,P,T16,R1,0.55655,0.79972,40656001,54052920.92
P38688,SRP72,rim15KO,P,T16,R2,0.54674,0.73566,45257001,31238411.06
P38688,SRP72,rim15KO,P,T16,R3,0.45459,0.74448,17288001,23215534.74
P38688,SRP72,rim15KO,P,T30,R1,0.466,0.71273,25780001,37936231.4
P38688,SRP72,rim15KO,P,T30,R2,0.39805,0.76218,31395001,36553874.89
P38688,SRP72,rim15KO,P,T30,R3,0.29074,0.61146,8255601,19366270.37
P38688,SRP72,WT,C,T00,R1,1.1612,1.0368,365430001,131097053.2
P38688,SRP72,WT,C,T00,R2,0.97973,1.0382,273060001,101353572.4
P38688,SRP72,WT,C,T00,R3,1.1772,1.0062,440360001,97955665.62
P38688,SRP72,WT,C,T06,R1,0.73888,1.112,83660001,113358770.7
P38688,SRP72,WT,C,T06,R2,0.67869,1.0158,97813001,93100782.6
P38688,SRP72,WT,C,T06,R3,0.75846,1.0472,111310001,92065579.29
P38688,SRP72,WT,C,T16,R1,0.45508,1.0671,50210001,107996984.2
P38688,SRP72,WT,C,T16,R2,0.41078,1.0832,97606001,113219663.5
P38688,SRP72,WT,C,T16,R3,0.5542,1.0506,71589001,93977493.74
P38688,SRP72,WT,C,T30,R1,0.43748,1.12,66266001,169430547.3
P38688,SRP72,WT,C,T30,R2,0.3301,0.88019,77933001,108420913.5
P38688,SRP72,WT,C,T30,R3,0.52087,1.007,49422001,85331786.98
P38688,SRP72,WT,P,T00,R1,1.1612,1.0368,365430001,131097053.2
P38688,SRP72,WT,P,T00,R2,1.0937,1.1146,273060001,101353572.4
P38688,SRP72,WT,P,T00,R3,1.1772,1.0062,440360001,97955665.62
P38688,SRP72,WT,P,T06,R1,0.57943,0.71783,54321001,54976664.41
P38688,SRP72,WT,P,T06,R2,0.47294,0.94301,19772001,35808594.62
P38688,SRP72,WT,P,T06,R3,0.79884,0.89751,75949001,77488213.43
P38688,SRP72,WT,P,T16,R1,0.35438,0.58855,31005001,49521000.63
P38688,SRP72,WT,P,T16,R2,0.61625,0.84255,46842001,34637346.43
P38688,SRP72,WT,P,T16,R3,0.47109,0.71283,27813001,32492946.7
P38688,SRP72,WT,P,T30,R1,0.18762,0.35298,12401001,24854173.2
P38688,SRP72,WT,P,T30,R2,0.3818,0.76804,36675001,51211335.04
P38688,SRP72,WT,P,T30,R3,0.38524,0.699,14113001,27333282.42
P38689,PRS3,rim15KO,C,T00,R1,0.93439,1.0274,306370001,139605407.1
P38689,PRS3,rim15KO,C,T00,R2,1.0107,1.0306,182570001,69015436.69
P38689,PRS3,rim15KO,C,T00,R3,0.84284,0.96572,500480001,153026955.4
P38689,PRS3,rim15KO,C,T06,R1,0.73192,0.9739,110530001,122114128.8
P38689,PRS3,rim15KO,C,T06,R2,0.74414,0.88212,156900001,205009412.4
P38689,PRS3,rim15KO,C,T06,R3,0.60331,0.87365,182830001,162136332
P38689,PRS3,rim15KO,C,T16,R1,0.43741,0.93568,75174001,120401847.2
P38689,PRS3,rim15KO,C,T16,R2,0.67688,1.3021,32331001,69313127.65
P38689,PRS3,rim15KO,C,T16,R3,0.55663,0.95801,169950001,221476887.2
P38689,PRS3,rim15KO,C,T30,R1,0.4074,0.73636,72704001,126662373.3
P38689,PRS3,rim15KO,C,T30,R2,0.51138,0.85127,54689001,137289636.5
P38689,PRS3,rim15KO,C,T30,R3,0.38435,0.85744,90250001,180396754.2
P38689,PRS3,rim15KO,P,T00,R1,0.93439,1.0274,306370001,139605407.1
P38689,PRS3,rim15KO,P,T00,R2,0.84523,0.90071,182570001,69015436.69
P38689,PRS3,rim15KO,P,T00,R3,0.84284,0.96572,500480001,153026955.4
P38689,PRS3,rim15KO,P,T06,R1,0.84893,0.86267,164790001,138829832.4
P38689,PRS3,rim15KO,P,T06,R2,0.78055,0.89839,116720001,106258671.8
